vessel_id,block,length,width,height,weight,location
 SN2627, D280P,20.0,12.0,1.6,35.0,봉암9
 SN2455, E510S,23.0,13.0,5.2,46.0,한내
 SN2603, S141S,21.0,16.0,2.6,83.0,신한내
 SN2454, F220C,13.0,11.0,5.2,8.0,오비3
 SN2612, A110P,11.0,7.0,11.5,19.0,덕곡1
 SN2611, S170P,21.0,19.0,5.4,60.0,성동
 SN2611, E380C,19.0,11.0,3.7,14.0,봉암8
 SN2616, E322S,15.0,11.0,3.8,27.0,신한내
 SN2616, E33YS,11.0,7.0,1.7,6.0,봉암9
 SN2612, S13AP,21.0,11.0,2.7,24.0,성동
 SN2590, E540P,15.0,14.0,3.4,33.0,오비1
 SN2612, M220P,16.0,12.0,3.6,32.0,봉암9
