vessel_id,block,length,width,height,location,id
 SN2598, D111S,25.0,22.0,inf,성동,0
 SN2452, Y900C,25.0,22.0,inf,성동,1
 SN2627, E640S,25.0,22.0,inf,성동,2
 SN2452, E660C,25.0,22.0,inf,성동,3
 SN2614, E510S,25.0,22.0,inf,성동,4
 SN2455, D290S,25.0,22.0,inf,성동,5
 SN2457, E110S,25.0,22.0,inf,성동,6
 SN2611, D371P,25.0,22.0,inf,성동,7
 SN2590, S210S,25.0,22.0,inf,성동,8
 SN2597, F210S,25.0,22.0,inf,성동,9
 SN2627, S093S,25.0,22.0,inf,성동,10
 SN2627, E420S,25.0,22.0,inf,성동,11
 SN2603, H120S,25.0,22.0,inf,성동,12
 SN2614, S820P,25.0,22.0,inf,성동,13
 SN2612, E514S,25.0,22.0,inf,성동,14
 SN2452, C720P,25.0,22.0,inf,성동,15
 SN2590, E540P,25.0,22.0,inf,성동,16
 SN2601, B120P,25.0,22.0,inf,성동,17
 SN2455, A220S,25.0,22.0,inf,성동,18
 SN2627, E530S,25.0,22.0,inf,성동,19
 SN2455, S401P,25.0,22.0,inf,성동,20
 SN2603, E510P,25.0,22.0,inf,성동,21
 SN2608, E22AS,25.0,22.0,inf,성동,22
 SN2602, T350S,25.0,22.0,inf,성동,23
 SN2598, B120P,25.0,22.0,inf,성동,24
 SN2598, E260C,25.0,22.0,inf,성동,25
 SN2455, D390S,25.0,22.0,inf,성동,26
 SN2627, D380P,25.0,22.0,inf,성동,27
 SN2456, B121P,25.0,22.0,inf,성동,28
 SN2611, E440C,25.0,22.0,inf,성동,29
 SN2603, D340S,25.0,22.0,inf,성동,30
 SN2615, E511P,25.0,22.0,inf,성동,31
 SN2603, A210P,25.0,22.0,inf,성동,32
 SN2457, E241P,25.0,22.0,inf,성동,33
 SN2597, D400P,25.0,22.0,inf,성동,34
 SN2611, D171P,25.0,22.0,inf,성동,35
 SN2598, M410S,25.0,22.0,inf,성동,36
 SN2616, E33CS,25.0,22.0,inf,성동,37
 SN2627, E340P,25.0,22.0,inf,성동,38
 SN2614, Y900C,25.0,22.0,inf,성동,39
 SN2591, D180C,25.0,22.0,inf,성동,40
 SN2598, S122S,25.0,22.0,inf,성동,41
 SN2454, F620S,25.0,22.0,inf,성동,42
 SN2602, F520S,25.0,22.0,inf,성동,43
 SN2598, D321P,25.0,22.0,inf,성동,44
 SN2598, E310S,25.0,22.0,inf,성동,45
 SN2612, E514P,25.0,22.0,inf,성동,46
 SN2455, M510S,25.0,22.0,inf,성동,47
 SN2591, E332S,25.0,22.0,inf,성동,48
 SN2455, Y900C,25.0,22.0,inf,성동,49
 SN2611, D120C,25.0,22.0,inf,성동,50
 SN2463, E51AP,25.0,22.0,inf,성동,51
 SN2602, D380S,25.0,22.0,inf,성동,52
 SN2591, E44XS,25.0,22.0,inf,성동,53
 SN2607, M110P,25.0,22.0,inf,성동,54
 SN2627, B191P,25.0,22.0,inf,성동,55
 SN2597, D720S,25.0,22.0,inf,성동,56
 SN2616, E33DS,25.0,22.0,inf,성동,57
 SN2614, B210C,25.0,22.0,inf,성동,58
 SN2614, E510P,25.0,22.0,inf,성동,59
 SN2596, G140S,25.0,22.0,inf,성동,60
 SN2612, S18BS,25.0,22.0,inf,성동,61
 SN2598, D321S,25.0,22.0,inf,성동,62
 SN2601, B131P,25.0,22.0,inf,성동,63
 SN2452, C720S,25.0,22.0,inf,성동,64
 SN2612, E511P,25.0,22.0,inf,성동,65
 SN2455, F310S,25.0,22.0,inf,성동,66
 SN2627, E510S,25.0,22.0,inf,성동,67
 SN2590, E520S,25.0,22.0,inf,성동,68
 SN2602, D750S,25.0,22.0,inf,성동,69
 SN2626, E620S,25.0,22.0,inf,성동,70
 SN2601, D131P,25.0,22.0,inf,성동,71
,,25.0,22.0,inf,성동,72
,,25.0,22.0,inf,성동,73
,,25.0,22.0,inf,성동,74
,,25.0,22.0,inf,성동,75
,,25.0,22.0,inf,성동,76
,,25.0,22.0,inf,성동,77
,,25.0,22.0,inf,성동,78
,,25.0,22.0,inf,성동,79
,,25.0,22.0,inf,성동,80
,,25.0,22.0,inf,성동,81
,,25.0,22.0,inf,성동,82
,,25.0,22.0,inf,성동,83
