vessel_id,block,length,width,height,location,id
 SN2591, S161S,25.0,23.0,inf,신한내,0
 SN2615, D550P,25.0,23.0,inf,신한내,1
 SN2601, E230S,25.0,23.0,inf,신한내,2
 SN2599, E11BP,25.0,23.0,inf,신한내,3
 SN2598, S141S,25.0,23.0,inf,신한내,4
 SN2615, S08AS,25.0,23.0,inf,신한내,5
 SN2456, A12BS,25.0,23.0,inf,신한내,6
 SN2598, D37AS,25.0,23.0,inf,신한내,7
 SN2612, S11AP,25.0,23.0,inf,신한내,8
 SN2611, B140S,25.0,23.0,inf,신한내,9
 SN2601, E420P,25.0,23.0,inf,신한내,10
 SN2615, D360P,25.0,23.0,inf,신한내,11
 SN2627, B180S,25.0,23.0,inf,신한내,12
 SN2456, E231P,25.0,23.0,inf,신한내,13
 SN2598, E230P,25.0,23.0,inf,신한내,14
 SN2463, D29BS,25.0,23.0,inf,신한내,15
 SN2612, M610C,25.0,23.0,inf,신한내,16
 SN2456, D293S,25.0,23.0,inf,신한내,17
 SN2612, B151P,25.0,23.0,inf,신한내,18
 SN2603, D500S,25.0,23.0,inf,신한내,19
 SN2598, M410P,25.0,23.0,inf,신한내,20
 SN2611, S130P,25.0,23.0,inf,신한내,21
 SN2615, E61AS,25.0,23.0,inf,신한내,22
 SN2611, F131P,25.0,23.0,inf,신한내,23
 SN2456, E341S,25.0,23.0,inf,신한내,24
 SN2601, T310P,25.0,23.0,inf,신한내,25
 SN2597, D360P,25.0,23.0,inf,신한내,26
 SN2601, E420S,25.0,23.0,inf,신한내,27
,,25.0,23.0,inf,신한내,28
,,25.0,23.0,inf,신한내,29
,,25.0,23.0,inf,신한내,30
,,25.0,23.0,inf,신한내,31
,,25.0,23.0,inf,신한내,32
,,25.0,23.0,inf,신한내,33
,,25.0,23.0,inf,신한내,34
,,25.0,23.0,inf,신한내,35
,,25.0,23.0,inf,신한내,36
,,25.0,23.0,inf,신한내,37
,,25.0,23.0,inf,신한내,38
,,25.0,23.0,inf,신한내,39
,,25.0,23.0,inf,신한내,40
