vessel_id,block,length,width,height,location,id
 SN2603, D191S,25.0,16.0,inf,OFD,0
 SN2457, E110S,25.0,16.0,inf,OFD,1
 SN2614, S820P,25.0,16.0,inf,OFD,2
 SN2463, H11AP,25.0,16.0,inf,OFD,3
 SN2626, E620P,25.0,16.0,inf,OFD,4
 SN2463, A21DS,25.0,16.0,inf,OFD,5
 SN2603, F422S,25.0,16.0,inf,OFD,6
 SN2591, H160S,25.0,16.0,inf,OFD,7
 SN2603, H110P,25.0,16.0,inf,OFD,8
 SN2603, D380S,25.0,16.0,inf,OFD,9
 SN2611, T510P,25.0,16.0,inf,OFD,10
 SN2615, E53AP,25.0,16.0,inf,OFD,11
 SN2590, E530S,25.0,16.0,inf,OFD,12
 SN2457, E241S,25.0,16.0,inf,OFD,13
 SN2611, T140P,25.0,16.0,inf,OFD,14
 SN2627, S180S,25.0,16.0,inf,OFD,15
,,25.0,16.0,inf,OFD,16
,,25.0,16.0,inf,OFD,17
,,25.0,16.0,inf,OFD,18
,,25.0,16.0,inf,OFD,19
