vessel_id,block,length,width,height,location,id
 SN2601, D341S,25.0,16.0,inf,OFD,0
 SN2615, E460C,25.0,16.0,inf,OFD,1
 SN2611, F522P,25.0,16.0,inf,OFD,2
 SN2615, M120S,25.0,16.0,inf,OFD,3
 SN2590, E640C,25.0,16.0,inf,OFD,4
 SN2627, E340P,25.0,16.0,inf,OFD,5
 SN2612, S11AS,25.0,16.0,inf,OFD,6
 SN2598, A110P,25.0,16.0,inf,OFD,7
 SN2611, D820S,25.0,16.0,inf,OFD,8
 SN2602, F430C,25.0,16.0,inf,OFD,9
 SN2591, S161S,25.0,16.0,inf,OFD,10
 SN2590, E510P,25.0,16.0,inf,OFD,11
 SN2599, E11YS,25.0,16.0,inf,OFD,12
 SN2597, D400P,25.0,16.0,inf,OFD,13
 SN2599, E11EP,25.0,16.0,inf,OFD,14
 SN2616, E33AS,25.0,16.0,inf,OFD,15
,,25.0,16.0,inf,OFD,16
,,25.0,16.0,inf,OFD,17
,,25.0,16.0,inf,OFD,18
,,25.0,16.0,inf,OFD,19
