vessel_id,block,length,width,height,weight,location
 SN2591, E410S,18.0,15.0,5.4,42.0,봉암8
 SN2607, M210P,20.0,11.0,3.6,54.0,한내
 SN2611, D350P,16.0,13.0,4.2,24.0,덕곡1
 SN2455, C390S,20.0,11.0,0.7,11.0,봉암8
 SN2611, D391P,15.0,14.0,4.1,36.0,덕곡1
 SN2589, T15NP,11.0,3.0,0.5,1.0,덕곡2
 SN2603, D151P,16.0,11.0,1.9,31.0,성동
 SN2599, E11FS,11.0,8.0,3.2,21.0,성동
 SN2612, M210S,20.0,11.0,3.6,55.0,신한내
 SN2611, D401S,18.0,14.0,4.1,37.0,봉암9
 SN2614, S820P,15.0,11.0,2.2,34.0,신한내
 SN2453, M940S,11.0,4.0,2.4,3.0,한내
 SN2614, E530S,16.0,15.0,6.5,33.0,신한내
 SN2598, Y900S,11.0,9.0,2.4,23.0,한내
 SN2616, E41AS,15.0,11.0,3.9,15.0,한내
 SN2453, E670C,21.0,11.0,5.2,64.0,성동
 SN2597, D730S,14.0,14.0,6.7,24.0,OFD
 SN2455, E510S,23.0,13.0,5.2,46.0,성동
 SN2597, D390P,15.0,14.0,4.4,24.0,봉암8
