vessel_id,block,length,width,height,weight,location
 SN2601, T120S,16.0,14.0,2.9,41.0,오비3
 SN2614, F421S,11.0,10.0,3.6,6.0,봉암9
 SN2591, D180C,15.0,12.0,5.8,19.0,한내
 SN2598, D712S,19.0,11.0,1.0,14.0,봉암9
 SN2603, F422P,12.0,11.0,3.8,11.0,한내
 SN2611, F131S,11.0,11.0,3.1,13.0,오비3
 SN2456, E410P,17.0,15.0,5.2,39.0,신한내
 SN2456, A12AS,11.0,7.0,2.8,6.0,봉암9
 SN2601, D111S,20.0,11.0,3.4,48.0,한내
 SN2601, B140P,21.0,16.0,3.2,71.0,오비1
 SN2615, D170C,15.0,12.0,5.8,12.0,OFD
 SN2611, D211S,20.0,11.0,1.9,43.0,봉암8
 SN2626, E620P,22.0,15.0,4.8,101.0,성동
 SN2602, F520S,19.0,18.0,6.3,68.0,덕곡1
 SN2603, F421P,13.0,11.0,3.8,20.0,덕곡1
