vessel_id,block,length,width,height,location,id
 SN2455, C400P,23.0,16.0,inf,덕곡1,0
 SN2457, B19AP,23.0,16.0,inf,덕곡1,1
 SN2456, D292P,23.0,16.0,inf,덕곡1,2
 SN2603, H110S,23.0,16.0,inf,덕곡1,3
 SN2607, M220P,23.0,16.0,inf,덕곡1,4
 SN2603, D710S,23.0,16.0,inf,덕곡1,5
 SN2603, D360S,23.0,16.0,inf,덕곡1,6
 SN2604, Y900S,23.0,16.0,inf,덕곡1,7
,,23.0,16.0,inf,덕곡1,8
,,23.0,16.0,inf,덕곡1,9
 SN2601, B130S,24.0,19.0,inf,덕곡1,10
 SN2455, S401S,24.0,19.0,inf,덕곡1,11
 SN2598, M310S,24.0,19.0,inf,덕곡1,12
 SN2611, D120C,24.0,19.0,inf,덕곡1,13
 SN2601, M510S,24.0,19.0,inf,덕곡1,14
 SN2601, B130P,24.0,19.0,inf,덕곡1,15
,,24.0,19.0,inf,덕곡1,16
,,24.0,19.0,inf,덕곡1,17
,,24.0,19.0,inf,덕곡1,18
 SN2597, D710S,25.0,23.0,inf,덕곡1,19
 SN2596, D720S,25.0,23.0,inf,덕곡1,20
 SN2611, E530C,25.0,23.0,inf,덕곡1,21
 SN2455, B110C,25.0,23.0,inf,덕곡1,22
 SN2601, S140P,25.0,23.0,inf,덕곡1,23
 SN2603, E540C,25.0,23.0,inf,덕곡1,24
 SN2597, D140C,25.0,23.0,inf,덕곡1,25
,,25.0,23.0,inf,덕곡1,26
,,25.0,23.0,inf,덕곡1,27
,,25.0,23.0,inf,덕곡1,28
