vessel_id,block,length,width,height,weight,location
 SN2598, B141P,17.0,16.0,3.1,90.0,오비1
 SN2614, S720S,15.0,15.0,2.8,25.0,봉암8
 SN2463, D29BS,13.0,11.0,2.0,8.0,신한내
 SN2598, E420P,23.0,22.0,5.9,124.0,덕곡1
 SN2603, E310S,15.0,14.0,5.0,25.0,신한내
 SN2602, G130S,16.0,11.0,4.3,18.0,OFD
 SN2598, B151S,17.0,15.0,3.1,84.0,봉암8
 SN2457, B19AS,20.0,11.0,2.3,35.0,성동
 SN2614, S180P,17.0,12.0,4.5,15.0,오비1
 SN2614, E510P,15.0,14.0,7.1,38.0,신한내
 SN2598, A110P,11.0,8.0,11.5,26.0,한내
 SN2615, E360C,11.0,10.0,2.8,8.0,봉암9
 SN2598, D37AP,22.0,11.0,2.2,26.0,성동
 SN2598, D111P,22.0,11.0,1.9,57.0,성동
 SN2598, B110P,21.0,17.0,3.1,65.0,성동
 SN2607, M110P,22.0,11.0,6.2,83.0,성동
 SN2614, S390P,15.0,14.0,5.2,18.0,성동
 SN2455, M510P,19.0,12.0,4.7,54.0,성동
 SN2590, F520S,13.0,11.0,5.2,13.0,덕곡1
