vessel_id,block,length,width,height,weight,location
 SN2601, E530C,21.0,20.0,5.2,105.0,덕곡1
 SN2603, D320P,16.0,14.0,4.2,25.0,봉암8
 SN2615, M510P,16.0,11.0,3.1,34.0,덕곡2
 SN2601, T520S,11.0,6.0,2.9,3.0,봉암9
 SN2456, D191P,11.0,10.0,2.3,7.0,성동
 SN2598, D722S,18.0,11.0,1.9,15.0,봉암9
 SN2611, E360C,11.0,10.0,1.8,6.0,덕곡2
 SN2602, F420P,18.0,16.0,8.2,42.0,신한내
 SN2457, E413P,15.0,11.0,5.7,24.0,봉암9
 SN2603, D381P,16.0,14.0,4.1,35.0,봉암9
 SN2602, D211S,20.0,11.0,1.9,43.0,봉암8
 SN2456, E410P,17.0,15.0,5.2,39.0,봉암8
 SN2614, E530P,16.0,15.0,6.5,33.0,OFD
 SN2455, S230S,20.0,13.0,9.1,23.0,신한내
 SN2601, D341P,20.0,14.0,4.1,49.0,봉암9
 SN2590, F210C,18.0,16.0,5.2,19.0,덕곡1
 SN2603, B130P,21.0,16.0,3.2,60.0,성동
 SN2590, E640C,15.0,13.0,5.4,49.0,한내
 SN2611, S130P,21.0,19.0,5.4,60.0,오비1
 SN2456, D192S,11.0,8.0,2.3,8.0,봉암8
 SN2453, E710P,22.0,13.0,6.6,84.0,OFD
