vessel_id,block,length,width,height,weight,location
 SN2611, E310S,15.0,14.0,5.0,25.0,봉암8
 SN2455, M920P,12.0,11.0,3.2,17.0,성동
 SN2455, S401S,18.0,17.0,2.6,74.0,덕곡1
 SN2603, D411P,20.0,13.0,4.1,43.0,봉암9
 SN2602, D840S,11.0,8.0,2.7,7.0,한내
 SN2611, D411P,20.0,13.0,4.1,43.0,봉암9
 SN2590, A110C,13.0,11.0,11.5,30.0,성동
 SN2602, T350S,16.0,16.0,2.8,32.0,신한내
 SN2601, D715S,11.0,10.0,1.0,6.0,봉암9
 SN2463, D29AP,12.0,11.0,2.0,6.0,한내
 SN2616, E33AS,11.0,11.0,1.9,9.0,신한내
 SN2602, F530C,21.0,11.0,3.3,25.0,OFD
 SN2598, B151S,17.0,15.0,3.1,84.0,봉암8
 SN2591, D150S,12.0,11.0,5.8,18.0,한내
 SN2590, A410P,12.0,11.0,4.3,11.0,성동
 SN2611, D740S,19.0,11.0,4.2,49.0,덕곡2
