vessel_id,block,length,width,height,weight,location
 SN2591, S161P,15.0,13.0,3.1,37.0,봉암8
 SN2603, D510S,18.0,11.0,2.2,16.0,신한내
 SN2615, E54YS,15.0,11.0,1.1,18.0,한내
 SN2601, T121S,16.0,14.0,2.9,74.0,덕곡2
 SN2614, F721S,14.0,11.0,3.0,17.0,봉암8
 SN2456, E373P,12.0,11.0,1.0,10.0,한내
 SN2602, D720S,13.0,11.0,3.1,32.0,신한내
 SN2615, E53AP,16.0,11.0,1.8,25.0,성동
 SN2603, T310S,16.0,15.0,2.7,75.0,OFD
 SN2603, D320P,16.0,14.0,4.2,25.0,봉암8
 SN2591, H160P,14.0,11.0,3.0,14.0,덕곡1
 SN2611, D840S,11.0,8.0,2.7,7.0,봉암8
 SN2612, S14AS,21.0,11.0,2.7,22.0,한내
 SN2455, F310P,16.0,13.0,7.8,24.0,한내
 SN2602, D180C,20.0,16.0,2.7,45.0,성동
