vessel_id,block,length,width,height,location,id
 SN2456, D392S,25.0,16.0,inf,OFD,0
 SN2601, H130S,25.0,16.0,inf,OFD,1
 SN2615, M210S,25.0,16.0,inf,OFD,2
 SN2607, E240C,25.0,16.0,inf,OFD,3
 SN2602, F430C,25.0,16.0,inf,OFD,4
 SN2603, H140S,25.0,16.0,inf,OFD,5
 SN2612, A110P,25.0,16.0,inf,OFD,6
 SN2615, E53AS,25.0,16.0,inf,OFD,7
 SN2614, E520S,25.0,16.0,inf,OFD,8
 SN2597, D340P,25.0,16.0,inf,OFD,9
 SN2603, T150C,25.0,16.0,inf,OFD,10
 SN2603, D181P,25.0,16.0,inf,OFD,11
 SN2601, T110P,25.0,16.0,inf,OFD,12
 SN2601, E370C,25.0,16.0,inf,OFD,13
 SN2602, D160C,25.0,16.0,inf,OFD,14
 SN2611, E510P,25.0,16.0,inf,OFD,15
,,25.0,16.0,inf,OFD,16
,,25.0,16.0,inf,OFD,17
,,25.0,16.0,inf,OFD,18
,,25.0,16.0,inf,OFD,19
