vessel_id,block,length,width,height,location,id
 SN2603, F423P,23.0,16.0,inf,덕곡1,0
 SN2455, W820P,23.0,16.0,inf,덕곡1,1
 SN2616, E322S,23.0,16.0,inf,덕곡1,2
 SN2615, M210P,23.0,16.0,inf,덕곡1,3
 SN2603, D181S,23.0,16.0,inf,덕곡1,4
 SN2456, D391S,23.0,16.0,inf,덕곡1,5
 SN2457, A313S,23.0,16.0,inf,덕곡1,6
 SN2590, F730S,23.0,16.0,inf,덕곡1,7
,,23.0,16.0,inf,덕곡1,8
,,23.0,16.0,inf,덕곡1,9
 SN2607, E110S,24.0,19.0,inf,덕곡1,10
 SN2598, M510S,24.0,19.0,inf,덕곡1,11
 SN2611, T350P,24.0,19.0,inf,덕곡1,12
 SN2601, B110S,24.0,19.0,inf,덕곡1,13
 SN2611, B140S,24.0,19.0,inf,덕곡1,14
 SN2598, S131P,24.0,19.0,inf,덕곡1,15
,,24.0,19.0,inf,덕곡1,16
,,24.0,19.0,inf,덕곡1,17
,,24.0,19.0,inf,덕곡1,18
 SN2603, S130P,25.0,23.0,inf,덕곡1,19
 SN2612, M510P,25.0,23.0,inf,덕곡1,20
 SN2602, D140C,25.0,23.0,inf,덕곡1,21
 SN2611, S130S,25.0,23.0,inf,덕곡1,22
 SN2455, B110C,25.0,23.0,inf,덕곡1,23
 SN2598, E420P,25.0,23.0,inf,덕곡1,24
 SN2598, E410S,25.0,23.0,inf,덕곡1,25
,,25.0,23.0,inf,덕곡1,26
,,25.0,23.0,inf,덕곡1,27
,,25.0,23.0,inf,덕곡1,28
