vessel_id,block,length,width,height,weight,location
 SN2598, B110P,21.0,17.0,3.1,65.0,사내
 SN2614, E520S,15.0,14.0,7.2,30.0,사내
 SN2453, E710S,24.0,13.0,6.6,88.0,사내
 SN2454, C820P,20.0,11.0,1.8,9.0,사내
 SN2602, T150C,20.0,15.0,2.8,58.0,사내
 SN2598, H140P,16.0,11.0,8.2,13.0,사내
 SN2601, D131P,16.0,11.0,1.9,38.0,사내
 SN2601, E420P,21.0,15.0,5.9,62.0,사내
 SN2603, D330P,16.0,13.0,4.2,24.0,사내
 SN2611, T330S,18.0,16.0,2.9,45.0,사내
 SN2603, E310P,15.0,14.0,5.0,25.0,사내
 SN2615, S08BS,15.0,11.0,2.8,22.0,사내
 SN2598, M510P,23.0,18.0,4.0,72.0,사내
 SN2614, S620P,18.0,17.0,5.9,28.0,사내
 SN2611, E420S,21.0,17.0,5.7,72.0,사내
