vessel_id,block,length,width,height,location,id
 SN2590, F520P,25.0,16.0,inf,OFD,0
 SN2612, E522S,25.0,16.0,inf,OFD,1
 SN2452, C720P,25.0,16.0,inf,OFD,2
 SN2458, S16AS,25.0,16.0,inf,OFD,3
 SN2602, E510S,25.0,16.0,inf,OFD,4
 SN2607, A211P,25.0,16.0,inf,OFD,5
 SN2615, S08AP,25.0,16.0,inf,OFD,6
 SN2612, T131S,25.0,16.0,inf,OFD,7
 SN2627, F411P,25.0,16.0,inf,OFD,8
 SN2607, E432P,25.0,16.0,inf,OFD,9
 SN2611, D720S,25.0,16.0,inf,OFD,10
 SN2591, H160P,25.0,16.0,inf,OFD,11
 SN2603, D710S,25.0,16.0,inf,OFD,12
 SN2614, E510P,25.0,16.0,inf,OFD,13
 SN2614, S180S,25.0,16.0,inf,OFD,14
,,25.0,16.0,inf,OFD,15
,,25.0,16.0,inf,OFD,16
,,25.0,16.0,inf,OFD,17
,,25.0,16.0,inf,OFD,18
,,25.0,16.0,inf,OFD,19
