vessel_id,block,length,width,height,location,id
 SN2598, S130S,25.0,23.0,inf,신한내,0
 SN2614, F332P,25.0,23.0,inf,신한내,1
 SN2612, E110P,25.0,23.0,inf,신한내,2
 SN2454, F520P,25.0,23.0,inf,신한내,3
 SN2603, F423P,25.0,23.0,inf,신한내,4
 SN2463, A21AS,25.0,23.0,inf,신한내,5
 SN2614, F520S,25.0,23.0,inf,신한내,6
 SN2611, D540S,25.0,23.0,inf,신한내,7
 SN2627, E640P,25.0,23.0,inf,신한내,8
 SN2626, E550C,25.0,23.0,inf,신한내,9
 SN2614, A410P,25.0,23.0,inf,신한내,10
 SN2463, E421S,25.0,23.0,inf,신한내,11
 SN2457, E110S,25.0,23.0,inf,신한내,12
 SN2602, D410S,25.0,23.0,inf,신한내,13
 SN2612, E250C,25.0,23.0,inf,신한내,14
 SN2611, S150P,25.0,23.0,inf,신한내,15
 SN2601, T321S,25.0,23.0,inf,신한내,16
 SN2590, S620P,25.0,23.0,inf,신한내,17
 SN2612, E423P,25.0,23.0,inf,신한내,18
 SN2454, F710P,25.0,23.0,inf,신한내,19
 SN2627, E530S,25.0,23.0,inf,신한내,20
 SN2598, B141P,25.0,23.0,inf,신한내,21
 SN2616, E33AP,25.0,23.0,inf,신한내,22
 SN2597, T350P,25.0,23.0,inf,신한내,23
 SN2601, B140S,25.0,23.0,inf,신한내,24
 SN2615, E52AS,25.0,23.0,inf,신한내,25
 SN2456, D391S,25.0,23.0,inf,신한내,26
 SN2611, D130C,25.0,23.0,inf,신한내,27
,,25.0,23.0,inf,신한내,28
,,25.0,23.0,inf,신한내,29
,,25.0,23.0,inf,신한내,30
,,25.0,23.0,inf,신한내,31
,,25.0,23.0,inf,신한내,32
,,25.0,23.0,inf,신한내,33
,,25.0,23.0,inf,신한내,34
,,25.0,23.0,inf,신한내,35
,,25.0,23.0,inf,신한내,36
,,25.0,23.0,inf,신한내,37
,,25.0,23.0,inf,신한내,38
,,25.0,23.0,inf,신한내,39
,,25.0,23.0,inf,신한내,40
