vessel_id,block,length,width,height,location,id
 SN2611, D171S,25.0,16.0,inf,OFD,0
 SN2590, E560C,25.0,16.0,inf,OFD,1
 SN2598, T120S,25.0,16.0,inf,OFD,2
 SN2591, D350S,25.0,16.0,inf,OFD,3
 SN2627, D280P,25.0,16.0,inf,OFD,4
 SN2591, S341P,25.0,16.0,inf,OFD,5
 SN2601, H140S,25.0,16.0,inf,OFD,6
 SN2607, S13AS,25.0,16.0,inf,OFD,7
 SN2454, C820S,25.0,16.0,inf,OFD,8
 SN2607, A212S,25.0,16.0,inf,OFD,9
 SN2611, T110S,25.0,16.0,inf,OFD,10
 SN2607, D620S,25.0,16.0,inf,OFD,11
 SN2615, S190P,25.0,16.0,inf,OFD,12
 SN2611, D161S,25.0,16.0,inf,OFD,13
 SN2603, D341S,25.0,16.0,inf,OFD,14
 SN2602, F540C,25.0,16.0,inf,OFD,15
 SN2453, M940S,25.0,16.0,inf,OFD,16
,,25.0,16.0,inf,OFD,17
,,25.0,16.0,inf,OFD,18
,,25.0,16.0,inf,OFD,19
