vessel_id,block,length,width,height,weight,location
 SN2601, D321S,16.0,14.0,4.1,42.0,덕곡1
 SN2455, D290S,22.0,16.0,4.3,56.0,성동
 SN2611, D820S,11.0,4.0,4.1,2.0,봉암9
 SN2456, E110S,16.0,12.0,7.6,18.0,한내
 SN2463, D39BP,21.0,11.0,2.0,15.0,한내
 SN2457, D292S,13.0,11.0,2.0,7.0,OFD
 SN2607, E521S,12.0,11.0,3.5,13.0,봉암9
 SN2598, F522S,11.0,11.0,3.7,15.0,봉암8
 SN2611, D191P,15.0,11.0,1.9,33.0,신한내
 SN2601, T321S,18.0,16.0,2.9,74.0,덕곡1
 SN2598, T321S,19.0,16.0,3.1,94.0,신한내
 SN2452, E710S,24.0,13.0,6.6,88.0,한내
 SN2607, E531C,19.0,17.0,1.8,54.0,성동
 SN2603, E420P,21.0,17.0,5.7,69.0,신한내
