id,vessel_id,block,width,length,height,weight
0, SN2627, H120P,14.0,25.0,inf,16.0
1, SN2452, C720S,14.0,25.0,inf,11.0
2, SN2455, S230P,14.0,25.0,inf,22.0
3, SN2456, D192P,11.0,14.0,inf,7.0
4, SN2611, G130S,14.0,25.0,inf,18.0
5, SN2590, E560C,14.0,25.0,inf,26.0
6, SN2626, E560C,14.0,25.0,inf,34.0
7, SN2602, D720S,13.0,14.0,inf,32.0
8, SN2603, F422S,12.0,14.0,inf,12.0
9, SN2607, M120S,14.0,25.0,inf,58.0
10, SN2612, E321S,11.0,14.0,inf,8.0
11, SN2599, E11CP,11.0,14.0,inf,9.0
12, SN2614, A430C,14.0,25.0,inf,23.0
13, SN2615, S360S,13.0,14.0,inf,15.0
14, SN2603, D620S,13.0,14.0,inf,46.0
15, SN2607, D620S,14.0,25.0,inf,23.0
16, SN2456, A12AP,11.0,14.0,inf,6.0
17, SN2627, Y900C,11.0,14.0,inf,52.0
18, SN2608, E113P,14.0,25.0,inf,21.0
19, SN2601, E230P,14.0,25.0,inf,28.0
20, SN2603, T520S,11.0,14.0,inf,3.0
21, SN2591, S350P,14.0,25.0,inf,19.0
22, SN2612, S11AP,14.0,25.0,inf,25.0
23, SN2455, F420C,14.0,25.0,inf,10.0
24, SN2590, E660C,14.0,25.0,inf,35.0
25, SN2597, D211S,14.0,25.0,inf,46.0
26, SN2591, B160P,14.0,25.0,inf,26.0
27, SN2615, E330P,14.0,25.0,inf,10.0
28, SN2612, A110P,11.0,14.0,inf,19.0
29, SN2456, A12CP,13.0,14.0,inf,5.0
30, SN2456, E511P,13.0,14.0,inf,21.0
31, SN2603, D740S,14.0,25.0,inf,49.0
32, SN2614, A420P,14.0,25.0,inf,18.0
33, SN2627, S180S,14.0,25.0,inf,24.0
34, SN2603, D151S,14.0,25.0,inf,30.0
35, SN2596, Y540P,12.0,14.0,inf,22.0
36, SN2601, E140C,14.0,25.0,inf,68.0
37, SN2603, D530S,14.0,25.0,inf,16.0
38, SN2455, F640P,14.0,25.0,inf,15.0
39, SN2591, S141S,14.0,25.0,inf,31.0
40, SN2590, A420S,14.0,25.0,inf,18.0
41, SN2615, L150S,14.0,25.0,inf,28.0
42, SN2590, H200S,14.0,25.0,inf,17.0
43, SN2601, S113S,14.0,25.0,inf,32.0
44, SN2596, Y900S,11.0,14.0,inf,21.0
45, SN2455, M920S,12.0,14.0,inf,17.0
46, SN2590, A420P,14.0,25.0,inf,18.0
47, SN2615, F32CC,11.0,14.0,inf,11.0
48, SN2604, D620S,13.0,14.0,inf,17.0
49, SN2627, D180S,14.0,25.0,inf,46.0
50,,,14.0,25.0,inf,
51,,,14.0,25.0,inf,
52,,,14.0,25.0,inf,
53,,,14.0,25.0,inf,
54,,,14.0,25.0,inf,
55,,,14.0,25.0,inf,
56,,,14.0,25.0,inf,
57,,,14.0,25.0,inf,
58,,,14.0,25.0,inf,
59,,,14.0,25.0,inf,
60,,,14.0,25.0,inf,
61,,,14.0,25.0,inf,
62,,,14.0,25.0,inf,
63,,,14.0,25.0,inf,
64,,,14.0,25.0,inf,
65,,,14.0,25.0,inf,
66,,,14.0,25.0,inf,
67,,,14.0,25.0,inf,
68,,,14.0,25.0,inf,
3,,,14.0,14.0,inf,
7,,,12.0,14.0,inf,
8,,,13.0,14.0,inf,
10,,,14.0,14.0,inf,
11,,,14.0,14.0,inf,
13,,,12.0,14.0,inf,
14,,,12.0,14.0,inf,
16,,,14.0,14.0,inf,
17,,,14.0,14.0,inf,
20,,,14.0,14.0,inf,
28,,,14.0,14.0,inf,
29,,,12.0,14.0,inf,
30,,,12.0,14.0,inf,
35,,,13.0,14.0,inf,
44,,,14.0,14.0,inf,
45,,,13.0,14.0,inf,
47,,,14.0,14.0,inf,
48,,,12.0,14.0,inf,
