id,vessel_id,block,width,length,height,weight
0, SN2596, G140S,14.0,25.0,inf,23.0
1, SN2603, D411S,14.0,25.0,inf,43.0
2, SN2452, C720S,14.0,25.0,inf,11.0
3, SN2603, E360C,11.0,14.0,inf,6.0
4, SN2612, M220P,14.0,25.0,inf,32.0
5, SN2608, E114P,14.0,25.0,inf,19.0
6, SN2463, D39BP,14.0,25.0,inf,15.0
7, SN2614, S400S,14.0,25.0,inf,17.0
8, SN2601, H130P,14.0,25.0,inf,37.0
9, SN2455, F310P,14.0,25.0,inf,24.0
10, SN2591, E130C,14.0,25.0,inf,3.0
11, SN2612, E522S,11.0,14.0,inf,13.0
12, SN2455, S230S,14.0,25.0,inf,23.0
13, SN2598, M900P,11.0,14.0,inf,2.0
14, SN2601, B202P,14.0,25.0,inf,11.0
15, SN2611, A110S,11.0,14.0,inf,19.0
16, SN2456, D191S,11.0,14.0,inf,7.0
17, SN2616, E33CP,11.0,14.0,inf,6.0
18, SN2455, M710S,14.0,25.0,inf,69.0
19, SN2452, S230S,14.0,25.0,inf,23.0
20, SN2612, E512P,11.0,14.0,inf,13.0
21, SN2597, D191P,14.0,25.0,inf,34.0
22, SN2615, E330S,14.0,25.0,inf,13.0
23, SN2457, E241S,14.0,25.0,inf,36.0
24, SN2601, H130S,14.0,25.0,inf,37.0
25, SN2603, D171P,14.0,25.0,inf,46.0
26, SN2627, A220S,14.0,25.0,inf,30.0
27, SN2453, M930P,11.0,14.0,inf,2.0
28, SN2601, M900P,11.0,14.0,inf,1.0
29, SN2615, E52AS,11.0,14.0,inf,5.0
30, SN2590, S210S,14.0,25.0,inf,17.0
31, SN2463, D39AP,14.0,25.0,inf,16.0
32, SN2453, C720P,14.0,25.0,inf,11.0
33, SN2603, D820S,11.0,14.0,inf,2.0
34, SN2454, M920P,12.0,14.0,inf,17.0
35, SN2590, A110C,13.0,14.0,inf,30.0
36, SN2611, D181S,14.0,25.0,inf,31.0
37, SN2612, S14AS,14.0,25.0,inf,22.0
38, SN2612, M210S,14.0,25.0,inf,55.0
39, SN2627, D180P,14.0,25.0,inf,41.0
40, SN2611, D330P,14.0,25.0,inf,24.0
41, SN2591, S161S,14.0,25.0,inf,37.0
42, SN2611, D710S,14.0,25.0,inf,7.0
43, SN2615, D550P,11.0,14.0,inf,8.0
44, SN2590, E560C,14.0,25.0,inf,26.0
45, SN2627, S101P,14.0,25.0,inf,41.0
46, SN2607, M120S,14.0,25.0,inf,58.0
47, SN2607, A212S,14.0,25.0,inf,50.0
48, SN2602, D380S,14.0,25.0,inf,25.0
49, SN2634, A21AP,14.0,25.0,inf,18.0
50, SN2602, F310S,14.0,25.0,inf,9.0
51, SN2604, Y900P,11.0,14.0,inf,39.0
52,,,14.0,25.0,inf,
53,,,14.0,25.0,inf,
54,,,14.0,25.0,inf,
55,,,14.0,25.0,inf,
56,,,14.0,25.0,inf,
57,,,14.0,25.0,inf,
58,,,14.0,25.0,inf,
59,,,14.0,25.0,inf,
60,,,14.0,25.0,inf,
61,,,14.0,25.0,inf,
62,,,14.0,25.0,inf,
63,,,14.0,25.0,inf,
64,,,14.0,25.0,inf,
65,,,14.0,25.0,inf,
66,,,14.0,25.0,inf,
67,,,14.0,25.0,inf,
68,,,14.0,25.0,inf,
3,,,14.0,14.0,inf,
11,,,14.0,14.0,inf,
13,,,14.0,14.0,inf,
15,,,14.0,14.0,inf,
16,,,14.0,14.0,inf,
17,,,14.0,14.0,inf,
20,,,14.0,14.0,inf,
27,,,14.0,14.0,inf,
28,,,14.0,14.0,inf,
29,,,14.0,14.0,inf,
33,,,14.0,14.0,inf,
34,,,13.0,14.0,inf,
35,,,12.0,14.0,inf,
43,,,14.0,14.0,inf,
51,,,14.0,14.0,inf,
