id,vessel_id,block,width,length,height,weight
0, SN2456, B191S,23.0,25.0,inf,64.0
1, SN2608, E115S,11.0,23.0,inf,6.0
2, SN2615, M220P,11.0,23.0,inf,25.0
3, SN2455, S401P,23.0,25.0,inf,74.0
4, SN2612, E110P,23.0,25.0,inf,29.0
5, SN2615, D180C,23.0,25.0,inf,19.0
6, SN2598, T310P,23.0,25.0,inf,66.0
7, SN2611, D381S,23.0,25.0,inf,35.0
8, SN2603, D121P,16.0,23.0,inf,32.0
9, SN2603, F121S,15.0,23.0,inf,32.0
10, SN2597, E520S,23.0,25.0,inf,63.0
11, SN2603, D161P,15.0,23.0,inf,34.0
12, SN2611, E440C,23.0,25.0,inf,79.0
13, SN2611, D191P,15.0,23.0,inf,33.0
14, SN2590, E660C,11.0,25.0,inf,35.0
15, SN2615, S08AS,15.0,23.0,inf,8.0
16, SN2612, E120S,12.0,23.0,inf,1.0
17, SN2603, D730S,11.0,25.0,inf,19.0
18, SN2611, D730S,11.0,25.0,inf,19.0
19, SN2597, D310P,23.0,25.0,inf,34.0
20, SN2456, D291S,11.0,23.0,inf,4.0
21, SN2607, M220P,23.0,25.0,inf,34.0
22, SN2614, E440S,23.0,25.0,inf,28.0
23, SN2597, F310S,23.0,25.0,inf,10.0
24, SN2615, E55AC,11.0,23.0,inf,13.0
25, SN2612, M510S,23.0,25.0,inf,68.0
26, SN2615, D350P,15.0,23.0,inf,28.0
27, SN2463, E421P,16.0,23.0,inf,39.0
28, SN2602, D710S,15.0,23.0,inf,7.0
29,,,23.0,25.0,inf,
30,,,23.0,25.0,inf,
31,,,23.0,25.0,inf,
32,,,23.0,25.0,inf,
33,,,23.0,25.0,inf,
34,,,23.0,25.0,inf,
35,,,23.0,25.0,inf,
36,,,23.0,25.0,inf,
37,,,23.0,25.0,inf,
38,,,23.0,25.0,inf,
39,,,23.0,25.0,inf,
40,,,23.0,25.0,inf,
1,,,14.0,23.0,inf,
2,,,14.0,23.0,inf,
8,,,9.0,23.0,inf,
9,,,10.0,23.0,inf,
11,,,10.0,23.0,inf,
13,,,10.0,23.0,inf,
14,,,12.0,25.0,inf,
15,,,10.0,23.0,inf,
16,,,13.0,23.0,inf,
17,,,12.0,25.0,inf,
18,,,12.0,25.0,inf,
20,,,14.0,23.0,inf,
24,,,14.0,23.0,inf,
26,,,10.0,23.0,inf,
27,,,9.0,23.0,inf,
28,,,10.0,23.0,inf,
