id,vessel_id,block,width,length,height,weight
0, SN2452, S430P,23.0,25.0,inf,35.0
1, SN2612, M510P,23.0,25.0,inf,71.0
2, SN2611, E540C,23.0,25.0,inf,99.0
3, SN2611, S160P,23.0,25.0,inf,57.0
4, SN2611, S150P,23.0,25.0,inf,59.0
5, SN2603, S120S,23.0,25.0,inf,64.0
6, SN2455, B110C,23.0,25.0,inf,48.0
7,,,23.0,25.0,inf,
8,,,23.0,25.0,inf,
9,,,23.0,25.0,inf,
14,,,16.0,16.0,inf,
15,,,16.0,16.0,inf,
17,,,16.0,21.0,inf,
18,,,16.0,21.0,inf,
23,,,17.0,24.0,inf,
24,,,17.0,24.0,inf,
25,,,17.0,24.0,inf,
10, SN2615, S141P,16.0,16.0,inf,31.0
11, SN2456, D193P,16.0,16.0,inf,7.0
12, SN2607, E522P,16.0,16.0,inf,9.0
13, SN2611, F110S,16.0,16.0,inf,21.0
16, SN2602, D770S,16.0,21.0,inf,8.0
19, SN2591, S341S,11.0,17.0,inf,12.0
20, SN2457, D291S,11.0,17.0,inf,4.0
21, SN2615, S180S,17.0,24.0,inf,15.0
22, SN2603, T110P,17.0,24.0,inf,71.0
19,,,13.0,17.0,inf,
20,,,13.0,17.0,inf,
