id,vessel_id,block,width,length,height,weight
0, SN2601, T520S,11.0,16.0,inf,3.0
1, SN2598, D620S,16.0,23.0,inf,16.0
2, SN2463, E312P,16.0,23.0,inf,34.0
3, SN2603, F121P,16.0,23.0,inf,40.0
4, SN2591, D350P,16.0,23.0,inf,28.0
5, SN2596, F110P,16.0,23.0,inf,18.0
6, SN2611, F110P,16.0,23.0,inf,21.0
7, SN2453, E710P,16.0,23.0,inf,84.0
8,,,16.0,23.0,inf,
9,,,16.0,23.0,inf,
16,,,19.0,24.0,inf,
17,,,19.0,24.0,inf,
18,,,19.0,24.0,inf,
27,,,23.0,25.0,inf,
28,,,23.0,25.0,inf,
10, SN2601, T320P,19.0,24.0,inf,44.0
11, SN2603, T351S,19.0,24.0,inf,51.0
12, SN2455, S401S,19.0,24.0,inf,74.0
13, SN2627, E420S,19.0,24.0,inf,59.0
14, SN2611, T340S,19.0,24.0,inf,45.0
15, SN2612, B151P,19.0,24.0,inf,121.0
19, SN2597, D200C,23.0,25.0,inf,47.0
20, SN2452, S430S,23.0,25.0,inf,35.0
21, SN2611, S120S,23.0,25.0,inf,64.0
22, SN2598, E420P,23.0,25.0,inf,124.0
23, SN2611, S130P,23.0,25.0,inf,60.0
24, SN2602, D170C,23.0,25.0,inf,57.0
25, SN2457, B131P,23.0,25.0,inf,83.0
26, SN2597, D710S,23.0,25.0,inf,51.0
0,,,12.0,16.0,inf,
