id,vessel_id,block,width,length,height,weight
0, SN2607, M310S,23.0,25.0,inf,68.0
1, SN2598, T321S,23.0,25.0,inf,94.0
2, SN2597, D160C,23.0,25.0,inf,41.0
3, SN2454, S411S,23.0,25.0,inf,63.0
4, SN2627, E310S,23.0,25.0,inf,37.0
5, SN2454, W820P,11.0,25.0,inf,18.0
6, SN2612, E521S,12.0,23.0,inf,10.0
7, SN2611, E360C,11.0,23.0,inf,6.0
8, SN2457, A312S,11.0,23.0,inf,11.0
9, SN2456, A12DP,11.0,23.0,inf,5.0
10, SN2454, F630C,11.0,25.0,inf,13.0
11, SN2607, S11AS,11.0,25.0,inf,25.0
12, SN2611, D191S,15.0,23.0,inf,31.0
13, SN2598, D521S,11.0,23.0,inf,6.0
14, SN2627, S131S,23.0,25.0,inf,106.0
15, SN2626, E620P,23.0,25.0,inf,101.0
16, SN2598, D712S,11.0,25.0,inf,14.0
17, SN2590, S210P,23.0,25.0,inf,17.0
18, SN2612, B161P,23.0,25.0,inf,102.0
19, SN2608, E113P,11.0,25.0,inf,21.0
20, SN2611, T120S,23.0,25.0,inf,42.0
21, SN2602, T150C,23.0,25.0,inf,58.0
22, SN2612, E250C,11.0,25.0,inf,38.0
23, SN2602, D740S,11.0,25.0,inf,49.0
24, SN2611, E410P,23.0,25.0,inf,58.0
25, SN2615, S161P,23.0,25.0,inf,37.0
26, SN2598, H150P,15.0,23.0,inf,14.0
27, SN2615, S082P,11.0,23.0,inf,9.0
28, SN2601, B121S,23.0,25.0,inf,100.0
29, SN2614, F332P,11.0,23.0,inf,11.0
30, SN2627, S131P,23.0,25.0,inf,106.0
31, SN2601, T720S,11.0,25.0,inf,14.0
32, SN2604, D720S,23.0,25.0,inf,50.0
33, SN2591, D160P,12.0,23.0,inf,19.0
34,,,23.0,25.0,inf,
35,,,23.0,25.0,inf,
36,,,23.0,25.0,inf,
37,,,23.0,25.0,inf,
38,,,23.0,25.0,inf,
39,,,23.0,25.0,inf,
40,,,23.0,25.0,inf,
5,,,12.0,25.0,inf,
6,,,13.0,23.0,inf,
7,,,14.0,23.0,inf,
8,,,14.0,23.0,inf,
9,,,14.0,23.0,inf,
10,,,12.0,25.0,inf,
11,,,12.0,25.0,inf,
12,,,10.0,23.0,inf,
13,,,14.0,23.0,inf,
16,,,12.0,25.0,inf,
19,,,12.0,25.0,inf,
22,,,12.0,25.0,inf,
23,,,12.0,25.0,inf,
26,,,10.0,23.0,inf,
27,,,14.0,23.0,inf,
29,,,14.0,23.0,inf,
31,,,12.0,25.0,inf,
33,,,13.0,23.0,inf,
