id,vessel_id,block,width,length,height,weight
0, SN2456, A12DP,15.5,21.0,5.8,5.0
1, SN2590, B210C,15.5,21.0,5.8,2.0
2, SN2603, E380C,15.5,21.0,5.8,14.0
3, SN2612, E330P,15.5,21.0,5.8,34.0
4, SN2611, D320P,15.5,21.0,5.8,25.0
5, SN2457, D291S,15.5,21.0,5.8,4.0
6, SN2601, E370C,15.5,21.0,5.8,22.0
7, SN2591, B160S,15.5,21.0,5.8,26.0
8, SN2457, A211P,15.5,21.0,5.8,42.0
9, SN2603, D330P,15.5,21.0,5.8,24.0
10, SN2463, A21FS,15.5,21.0,5.8,7.0
11, SN2634, A21BP,15.5,21.0,5.8,20.0
12, SN2456, D292P,15.5,21.0,5.8,7.0
13, SN2597, D320P,15.5,21.0,5.8,25.0
14, SN2608, E115P,15.5,21.0,5.8,5.0
15, SN2603, F422S,15.5,21.0,5.8,12.0
16, SN2598, D712S,15.5,21.0,5.8,14.0
17, SN2611, F311S,15.5,21.0,5.8,25.0
18, SN2611, D171P,15.5,21.0,5.8,46.0
19, SN2608, E32AP,15.5,21.0,5.8,10.0
20, SN2599, E11AS,15.5,21.0,5.8,28.0
21, SN2453, C710P,15.5,21.0,5.8,9.0
22, SN2612, E311P,15.5,21.0,5.8,20.0
23, SN2614, F631S,15.5,21.0,5.8,24.0
24, SN2614, A430C,15.5,21.0,5.8,23.0
25, SN2590, M220S,15.5,21.0,5.8,25.0
26, SN2612, B181S,15.5,21.0,5.8,27.0
27, SN2603, D340S,15.5,21.0,5.8,31.0
28, SN2611, D330P,15.5,21.0,5.8,24.0
29,,,15.5,21.0,5.8,
30,,,15.5,21.0,5.8,
31,,,15.5,21.0,5.8,
32,,,15.5,21.0,5.8,
33,,,15.5,21.0,5.8,
34,,,15.5,21.0,5.8,
35,,,15.5,21.0,5.8,
36,,,15.5,21.0,5.8,
37,,,15.5,21.0,5.8,
38,,,15.5,21.0,5.8,
39,,,15.5,21.0,5.8,
