id,vessel_id,block,width,length,height,weight
0, SN2612, E332P,14.0,25.0,inf,11.0
1, SN2611, T510S,11.0,14.0,inf,7.0
2, SN2456, E320S,14.0,25.0,inf,31.0
3, SN2603, F131S,11.0,14.0,inf,13.0
4, SN2612, S13AS,14.0,25.0,inf,24.0
5, SN2591, H160S,14.0,25.0,inf,14.0
6, SN2615, S360S,13.0,14.0,inf,15.0
7, SN2613, D560C,11.0,14.0,inf,23.0
8, SN2616, E421S,14.0,25.0,inf,11.0
9, SN2612, E422S,12.0,14.0,inf,18.0
10, SN2615, M210S,13.0,14.0,inf,33.0
11, SN2603, D630S,13.0,14.0,inf,12.0
12, SN2602, D390S,14.0,25.0,inf,23.0
13, SN2603, D141S,14.0,25.0,inf,52.0
14, SN2612, E151C,12.0,14.0,inf,31.0
15, SN2615, E54YS,14.0,25.0,inf,18.0
16, SN2456, A12CS,13.0,14.0,inf,5.0
17, SN2457, E241P,14.0,25.0,inf,32.0
18, SN2607, E311S,14.0,25.0,inf,22.0
19, SN2591, E353C,11.0,14.0,inf,3.0
20, SN2602, D840S,11.0,14.0,inf,7.0
21, SN2590, F730P,14.0,25.0,inf,25.0
22, SN2614, S400P,14.0,25.0,inf,16.0
23, SN2452, C710P,14.0,25.0,inf,9.0
24, SN2627, E632S,14.0,25.0,inf,29.0
25, SN2627, E310S,14.0,25.0,inf,37.0
26, SN2455, E711S,14.0,25.0,inf,13.0
27, SN2598, H140P,14.0,25.0,inf,13.0
28, SN2603, A110P,11.0,14.0,inf,19.0
29, SN2455, F310P,14.0,25.0,inf,24.0
30, SN2615, D180C,14.0,25.0,inf,19.0
31, SN2601, D714S,14.0,25.0,inf,22.0
32, SN2615, D550S,11.0,14.0,inf,8.0
33, SN2612, E511S,14.0,25.0,inf,20.0
34, SN2615, S350P,14.0,25.0,inf,19.0
35, SN2598, M110S,14.0,25.0,inf,78.0
36, SN2456, H121S,14.0,25.0,inf,36.0
37, SN2612, E522S,11.0,14.0,inf,13.0
38, SN2452, S830S,14.0,25.0,inf,21.0
39, SN2627, S100P,14.0,25.0,inf,41.0
40, SN2601, D41AS,14.0,25.0,inf,17.0
41, SN2608, E114P,14.0,25.0,inf,19.0
42, SN2607, S13AP,14.0,25.0,inf,24.0
43, SN2457, B15AS,14.0,25.0,inf,36.0
44, SN2454, H220S,14.0,25.0,inf,27.0
45, SN2456, A12BS,11.0,14.0,inf,4.0
46, SN2607, M220S,14.0,25.0,inf,33.0
47, SN2627, A110C,12.0,14.0,inf,27.0
48, SN2627, D180P,14.0,25.0,inf,41.0
49, SN2603, D740S,14.0,25.0,inf,49.0
50, SN2611, D530S,14.0,25.0,inf,16.0
51, SN2454, F320C,14.0,25.0,inf,5.0
52, SN2453, C710S,14.0,25.0,inf,10.0
53, SN2456, E611S,14.0,25.0,inf,17.0
54, SN2612, E311S,14.0,25.0,inf,22.0
55, SN2455, M900S,11.0,14.0,inf,4.0
56, SN2456, D194P,11.0,14.0,inf,7.0
57, SN2591, E332S,11.0,14.0,inf,5.0
58,,,14.0,25.0,inf,
59,,,14.0,25.0,inf,
60,,,14.0,25.0,inf,
61,,,14.0,25.0,inf,
62,,,14.0,25.0,inf,
63,,,14.0,25.0,inf,
64,,,14.0,25.0,inf,
65,,,14.0,25.0,inf,
66,,,14.0,25.0,inf,
67,,,14.0,25.0,inf,
68,,,14.0,25.0,inf,
1,,,14.0,14.0,inf,
3,,,14.0,14.0,inf,
6,,,12.0,14.0,inf,
7,,,14.0,14.0,inf,
9,,,13.0,14.0,inf,
10,,,12.0,14.0,inf,
11,,,12.0,14.0,inf,
14,,,13.0,14.0,inf,
16,,,12.0,14.0,inf,
19,,,14.0,14.0,inf,
20,,,14.0,14.0,inf,
28,,,14.0,14.0,inf,
32,,,14.0,14.0,inf,
37,,,14.0,14.0,inf,
45,,,14.0,14.0,inf,
47,,,13.0,14.0,inf,
55,,,14.0,14.0,inf,
56,,,14.0,14.0,inf,
57,,,14.0,14.0,inf,
