id,vessel_id,block,width,length,height,weight
0, SN2601, E520S,23.0,25.0,inf,63.0
1, SN2612, T331S,23.0,25.0,inf,76.0
2, SN2601, S121S,23.0,25.0,inf,84.0
3, SN2598, F424S,11.0,23.0,inf,7.0
4, SN2611, E420S,23.0,25.0,inf,72.0
5, SN2456, B191S,23.0,25.0,inf,64.0
6, SN2602, F520P,23.0,25.0,inf,81.0
7, SN2598, F110S,23.0,25.0,inf,21.0
8, SN2603, D340S,23.0,25.0,inf,31.0
9, SN2614, F622S,12.0,23.0,inf,11.0
10, SN2611, B200P,23.0,25.0,inf,32.0
11, SN2591, E332S,11.0,23.0,inf,5.0
12, SN2455, F520S,23.0,25.0,inf,24.0
13, SN2455, E510P,23.0,25.0,inf,54.0
14, SN2597, D370P,23.0,25.0,inf,35.0
15, SN2614, A410S,12.0,23.0,inf,11.0
16, SN2453, S390S,11.0,25.0,inf,48.0
17, SN2591, E420S,23.0,25.0,inf,43.0
18, SN2607, A212S,11.0,25.0,inf,50.0
19, SN2598, M410S,23.0,25.0,inf,64.0
20, SN2627, B191S,11.0,25.0,inf,34.0
21, SN2601, B140S,23.0,25.0,inf,70.0
22, SN2607, E151C,12.0,23.0,inf,32.0
23, SN2611, B120P,23.0,25.0,inf,68.0
24, SN2591, D150P,12.0,23.0,inf,19.0
25, SN2591, E353C,11.0,23.0,inf,3.0
26, SN2627, S093S,12.0,23.0,inf,17.0
27, SN2603, E410S,23.0,25.0,inf,58.0
28, SN2601, D341P,23.0,25.0,inf,49.0
29,,,23.0,25.0,inf,
30,,,23.0,25.0,inf,
31,,,23.0,25.0,inf,
32,,,23.0,25.0,inf,
33,,,23.0,25.0,inf,
34,,,23.0,25.0,inf,
35,,,23.0,25.0,inf,
36,,,23.0,25.0,inf,
37,,,23.0,25.0,inf,
38,,,23.0,25.0,inf,
39,,,23.0,25.0,inf,
40,,,23.0,25.0,inf,
3,,,14.0,23.0,inf,
9,,,13.0,23.0,inf,
11,,,14.0,23.0,inf,
15,,,13.0,23.0,inf,
16,,,12.0,25.0,inf,
18,,,12.0,25.0,inf,
20,,,12.0,25.0,inf,
22,,,13.0,23.0,inf,
24,,,13.0,23.0,inf,
25,,,14.0,23.0,inf,
26,,,13.0,23.0,inf,
