id,vessel_id,block,width,length,height,weight
0, SN2601, D111P,15.5,21.0,5.8,45.0
1, SN2612, E522P,15.5,21.0,5.8,9.0
2, SN2612, E521P,15.5,21.0,5.8,11.0
3, SN2607, E521S,15.5,21.0,5.8,13.0
4, SN2599, E11EP,15.5,21.0,5.8,14.0
5, SN2634, A21AP,15.5,21.0,5.8,18.0
6, SN2608, E113P,15.5,21.0,5.8,21.0
7, SN2611, D350S,15.5,21.0,5.8,24.0
8, SN2456, E341S,15.5,21.0,5.8,32.0
9, SN2463, E424S,11.0,15.5,5.8,3.0
10, SN2603, D121S,15.5,21.0,5.8,33.0
11, SN2607, E232P,15.5,21.0,5.8,26.0
12, SN2611, E310S,15.5,21.0,5.8,25.0
13, SN2590, F730S,15.5,21.0,5.8,22.0
14, SN2455, F640S,15.5,21.0,5.8,15.0
15, SN2607, E210S,15.5,21.0,5.8,26.0
16, SN2611, D500S,15.5,21.0,5.8,4.0
17, SN2601, E310P,15.5,21.0,5.8,26.0
18, SN2615, D360S,15.5,21.0,5.8,35.0
19, SN2456, D193P,15.5,21.0,5.8,7.0
20, SN2607, E541P,15.5,21.0,5.8,5.0
21, SN2454, F620P,15.5,21.0,5.8,22.0
22, SN2614, S720P,15.5,21.0,5.8,25.0
23, SN2591, E420S,15.5,21.0,5.8,43.0
24, SN2615, M220P,15.5,21.0,5.8,25.0
25, SN2455, M710P,15.5,21.0,5.8,63.0
26, SN2590, H200P,15.5,21.0,5.8,17.0
27, SN2603, D350S,15.5,21.0,5.8,24.0
28, SN2456, D194S,15.5,21.0,5.8,8.0
29, SN2614, S080P,15.5,21.0,5.8,16.0
30, SN2598, T720P,15.5,21.0,5.8,18.0
31, SN2598, E310S,15.5,21.0,5.8,26.0
32, SN2614, F332S,15.5,21.0,5.8,13.0
33, SN2597, F210P,15.5,21.0,5.8,8.0
34, SN2611, F311P,15.5,21.0,5.8,25.0
35, SN2614, F421P,15.5,21.0,5.8,6.0
36, SN2597, D410P,15.5,21.0,5.8,39.0
37, SN2611, D181P,15.5,21.0,5.8,30.0
38, SN2456, E341P,15.5,21.0,5.8,32.0
39, SN2463, D29BP,15.5,21.0,5.8,7.0
40, SN2598, D713S,15.5,21.0,5.8,11.0
41,,,15.5,21.0,5.8,
42,,,15.5,21.0,5.8,
43,,,15.5,21.0,5.8,
44,,,15.5,21.0,5.8,
45,,,15.5,21.0,5.8,
46,,,15.5,21.0,5.8,
47,,,15.5,21.0,5.8,
48,,,15.5,21.0,5.8,
49,,,15.5,21.0,5.8,
9,,,10.0,15.5,5.8,
