id,vessel_id,block,width,length,height,weight
0, SN2457, B19AS,22.0,25.0,inf,35.0
1, SN2607, A212P,22.0,25.0,inf,50.0
2, SN2590, F520P,13.0,22.0,inf,11.0
3, SN2599, E11EP,12.0,22.0,inf,14.0
4, SN2603, F421S,13.0,22.0,inf,20.0
5, SN2455, E610S,22.0,25.0,inf,42.0
6, SN2598, D620S,13.0,22.0,inf,16.0
7, SN2614, F622P,12.0,22.0,inf,11.0
8, SN2591, E420S,22.0,25.0,inf,43.0
9, SN2603, D130C,22.0,25.0,inf,47.0
10, SN2603, D730S,22.0,25.0,inf,19.0
11, SN2614, E370P,12.0,22.0,inf,6.0
12, SN2616, E43AS,11.0,22.0,inf,7.0
13, SN2457, A313P,22.0,25.0,inf,20.0
14, SN2601, E520P,22.0,25.0,inf,73.0
15, SN2603, D341S,22.0,25.0,inf,49.0
16, SN2598, D721S,22.0,25.0,inf,13.0
17, SN2611, D371S,22.0,25.0,inf,48.0
18, SN2455, E350C,22.0,25.0,inf,53.0
19, SN2615, M410S,22.0,25.0,inf,39.0
20, SN2615, A421S,11.0,22.0,inf,8.0
21, SN2455, M410S,22.0,25.0,inf,46.0
22, SN2611, F311P,22.0,25.0,inf,25.0
23, SN2457, E51AS,22.0,25.0,inf,15.0
24, SN2601, E370C,22.0,25.0,inf,22.0
25, SN2463, H11AP,22.0,25.0,inf,15.0
26, SN2612, M310P,22.0,25.0,inf,64.0
27, SN2603, E310S,22.0,25.0,inf,25.0
28, SN2627, F411S,22.0,25.0,inf,19.0
29, SN2601, B111S,22.0,25.0,inf,109.0
30, SN2603, D500S,11.0,22.0,inf,4.0
31, SN2627, E510P,22.0,25.0,inf,51.0
32, SN2597, D390P,22.0,25.0,inf,24.0
33, SN2614, F421S,11.0,22.0,inf,6.0
34, SN2614, E650C,22.0,25.0,inf,57.0
35, SN2454, F520S,22.0,25.0,inf,24.0
36, SN2597, D191P,22.0,25.0,inf,34.0
37, SN2601, B131P,22.0,25.0,inf,143.0
38, SN2452, E720P,22.0,25.0,inf,106.0
39, SN2611, S140S,22.0,25.0,inf,61.0
40, SN2591, E353C,11.0,22.0,inf,3.0
41, SN2602, T350S,22.0,25.0,inf,32.0
42, SN2602, G370S,11.0,22.0,inf,3.0
43, SN2603, H130P,22.0,25.0,inf,33.0
44, SN2455, T260C,11.0,22.0,inf,16.0
45, SN2603, E410P,22.0,25.0,inf,58.0
46, SN2601, E310P,22.0,25.0,inf,26.0
47, SN2607, S13AP,22.0,25.0,inf,24.0
48, SN2603, A110P,11.0,22.0,inf,19.0
49, SN2454, F320C,22.0,25.0,inf,5.0
50, SN2598, B141P,22.0,25.0,inf,90.0
51, SN2614, F332P,11.0,22.0,inf,11.0
52, SN2612, B111P,22.0,25.0,inf,115.0
53, SN2456, E373P,12.0,22.0,inf,10.0
54, SN2590, E510S,22.0,25.0,inf,31.0
55, SN2612, E422P,12.0,22.0,inf,16.0
56, SN2603, D371S,22.0,25.0,inf,48.0
57, SN2598, T310S,22.0,25.0,inf,77.0
58, SN2603, E410S,22.0,25.0,inf,58.0
59, SN2598, B111P,22.0,25.0,inf,120.0
60, SN2611, T330P,22.0,25.0,inf,48.0
61, SN2596, D730S,22.0,25.0,inf,24.0
62, SN2611, D371P,22.0,25.0,inf,48.0
63, SN2615, C360P,22.0,25.0,inf,7.0
64, SN2607, S11AP,22.0,25.0,inf,25.0
65, SN2453, E660C,22.0,25.0,inf,55.0
66, SN2615, M220P,11.0,22.0,inf,25.0
67, SN2456, D292P,13.0,22.0,inf,7.0
68,,,22.0,25.0,inf,
69,,,22.0,25.0,inf,
70,,,22.0,25.0,inf,
71,,,22.0,25.0,inf,
72,,,22.0,25.0,inf,
73,,,22.0,25.0,inf,
74,,,22.0,25.0,inf,
75,,,22.0,25.0,inf,
76,,,22.0,25.0,inf,
77,,,22.0,25.0,inf,
78,,,22.0,25.0,inf,
79,,,22.0,25.0,inf,
80,,,22.0,25.0,inf,
81,,,22.0,25.0,inf,
82,,,22.0,25.0,inf,
83,,,22.0,25.0,inf,
2,,,12.0,22.0,inf,
3,,,13.0,22.0,inf,
4,,,12.0,22.0,inf,
6,,,12.0,22.0,inf,
7,,,13.0,22.0,inf,
11,,,13.0,22.0,inf,
12,,,14.0,22.0,inf,
20,,,14.0,22.0,inf,
30,,,14.0,22.0,inf,
33,,,14.0,22.0,inf,
40,,,14.0,22.0,inf,
42,,,14.0,22.0,inf,
44,,,14.0,22.0,inf,
48,,,14.0,22.0,inf,
51,,,14.0,22.0,inf,
53,,,13.0,22.0,inf,
55,,,13.0,22.0,inf,
66,,,14.0,22.0,inf,
67,,,12.0,22.0,inf,
