id,vessel_id,block,width,length,height,weight
0, SN2602, D400P,14.0,25.0,inf,30.0
1, SN2454, H220P,14.0,25.0,inf,26.0
2, SN2457, E241P,14.0,25.0,inf,32.0
3, SN2603, F121S,14.0,25.0,inf,32.0
4, SN2611, M110P,14.0,25.0,inf,84.0
5, SN2615, E330S,14.0,25.0,inf,13.0
6, SN2627, S090P,14.0,25.0,inf,26.0
7, SN2601, D131P,14.0,25.0,inf,38.0
8, SN2603, D340P,14.0,25.0,inf,31.0
9, SN2452, E670C,14.0,25.0,inf,64.0
10, SN2596, F110P,14.0,25.0,inf,18.0
11, SN2455, M410S,14.0,25.0,inf,46.0
12, SN2602, D640S,14.0,25.0,inf,28.0
13, SN2607, E541S,11.0,14.0,inf,5.0
14, SN2603, F423S,11.0,14.0,inf,10.0
15, SN2612, S13AP,14.0,25.0,inf,24.0
16, SN2614, A110C,13.0,14.0,inf,30.0
17, SN2598, T720S,14.0,25.0,inf,18.0
18, SN2627, S180S,14.0,25.0,inf,24.0
19, SN2598, E370C,14.0,25.0,inf,22.0
20, SN2456, A12BS,11.0,14.0,inf,4.0
21, SN2455, M900P,11.0,14.0,inf,4.0
22, SN2615, M220S,11.0,14.0,inf,25.0
23, SN2590, E660C,14.0,25.0,inf,35.0
24, SN2603, D141S,14.0,25.0,inf,52.0
25, SN2463, H11AP,14.0,25.0,inf,15.0
26, SN2607, S11AP,14.0,25.0,inf,25.0
27, SN2463, D39AP,14.0,25.0,inf,16.0
28, SN2591, S350P,14.0,25.0,inf,19.0
29, SN2603, H130S,14.0,25.0,inf,33.0
30, SN2613, D560C,11.0,14.0,inf,23.0
31, SN2603, D630S,13.0,14.0,inf,12.0
32, SN2463, A21BS,11.0,14.0,inf,9.0
33, SN2616, E33CP,11.0,14.0,inf,6.0
34, SN2590, F300C,11.0,14.0,inf,10.0
35, SN2455, Y900C,13.0,14.0,inf,64.0
36, SN2614, S610P,14.0,25.0,inf,2.0
37, SN2599, E11FS,11.0,14.0,inf,21.0
38, SN2611, D770S,11.0,14.0,inf,7.0
39, SN2614, F421S,11.0,14.0,inf,6.0
40, SN2601, D713S,14.0,25.0,inf,21.0
41, SN2455, E580S,11.0,14.0,inf,10.0
42, SN2611, D740S,14.0,25.0,inf,49.0
43, SN2463, E24AP,11.0,14.0,inf,7.0
44, SN2598, T322P,14.0,25.0,inf,33.0
45, SN2615, E140C,12.0,14.0,inf,4.0
46, SN2455, T260C,11.0,14.0,inf,16.0
47, SN2601, D714S,14.0,25.0,inf,22.0
48, SN2457, E511S,13.0,14.0,inf,19.0
49, SN2603, D171P,14.0,25.0,inf,46.0
50, SN2612, M210S,14.0,25.0,inf,55.0
51, SN2599, E11BS,12.0,14.0,inf,11.0
52, SN2603, F331P,11.0,14.0,inf,13.0
53, SN2616, E312P,11.0,14.0,inf,5.0
54,,,14.0,25.0,inf,
55,,,14.0,25.0,inf,
56,,,14.0,25.0,inf,
57,,,14.0,25.0,inf,
58,,,14.0,25.0,inf,
59,,,14.0,25.0,inf,
60,,,14.0,25.0,inf,
61,,,14.0,25.0,inf,
62,,,14.0,25.0,inf,
63,,,14.0,25.0,inf,
64,,,14.0,25.0,inf,
65,,,14.0,25.0,inf,
66,,,14.0,25.0,inf,
67,,,14.0,25.0,inf,
68,,,14.0,25.0,inf,
13,,,14.0,14.0,inf,
14,,,14.0,14.0,inf,
16,,,12.0,14.0,inf,
20,,,14.0,14.0,inf,
21,,,14.0,14.0,inf,
22,,,14.0,14.0,inf,
30,,,14.0,14.0,inf,
31,,,12.0,14.0,inf,
32,,,14.0,14.0,inf,
33,,,14.0,14.0,inf,
34,,,14.0,14.0,inf,
35,,,12.0,14.0,inf,
37,,,14.0,14.0,inf,
38,,,14.0,14.0,inf,
39,,,14.0,14.0,inf,
41,,,14.0,14.0,inf,
43,,,14.0,14.0,inf,
45,,,13.0,14.0,inf,
46,,,14.0,14.0,inf,
48,,,12.0,14.0,inf,
51,,,13.0,14.0,inf,
52,,,14.0,14.0,inf,
53,,,14.0,14.0,inf,
