id,vessel_id,block,width,length,height,weight
0, SN2455, A430C,14.0,23.0,inf,39.0
1, SN2455, S230P,23.0,25.0,inf,22.0
2, SN2602, E520P,23.0,25.0,inf,74.0
3, SN2627, S131S,23.0,25.0,inf,106.0
4, SN2453, S390S,11.0,25.0,inf,48.0
5, SN2607, A211S,23.0,25.0,inf,129.0
6, SN2607, E250C,11.0,25.0,inf,39.0
7, SN2601, T120S,23.0,25.0,inf,41.0
8, SN2611, E530C,23.0,25.0,inf,102.0
9, SN2627, S391S,23.0,25.0,inf,58.0
10, SN2611, D350S,23.0,25.0,inf,24.0
11, SN2615, E61AS,11.0,23.0,inf,7.0
12, SN2614, S380S,23.0,25.0,inf,19.0
13, SN2607, M220P,23.0,25.0,inf,34.0
14, SN2456, D191S,11.0,23.0,inf,7.0
15, SN2601, E370C,11.0,25.0,inf,22.0
16, SN2627, D180S,23.0,25.0,inf,46.0
17, SN2603, D341S,23.0,25.0,inf,49.0
18, SN2611, E510P,23.0,25.0,inf,49.0
19, SN2611, T330S,23.0,25.0,inf,45.0
20, SN2597, D190C,23.0,25.0,inf,42.0
21, SN2601, A110S,11.0,23.0,inf,16.0
22, SN2463, D39BS,11.0,25.0,inf,19.0
23, SN2457, E110S,23.0,25.0,inf,18.0
24, SN2455, S401S,23.0,25.0,inf,74.0
25, SN2627, D280P,23.0,25.0,inf,35.0
26, SN2602, D140C,23.0,25.0,inf,57.0
27, SN2611, D330P,23.0,25.0,inf,24.0
28, SN2614, E571P,13.0,23.0,inf,9.0
29,,,23.0,25.0,inf,
30,,,23.0,25.0,inf,
31,,,23.0,25.0,inf,
32,,,23.0,25.0,inf,
33,,,23.0,25.0,inf,
34,,,23.0,25.0,inf,
35,,,23.0,25.0,inf,
36,,,23.0,25.0,inf,
37,,,23.0,25.0,inf,
38,,,23.0,25.0,inf,
39,,,23.0,25.0,inf,
40,,,23.0,25.0,inf,
0,,,11.0,23.0,inf,
4,,,12.0,25.0,inf,
6,,,12.0,25.0,inf,
11,,,14.0,23.0,inf,
14,,,14.0,23.0,inf,
15,,,12.0,25.0,inf,
21,,,14.0,23.0,inf,
22,,,12.0,25.0,inf,
28,,,12.0,23.0,inf,
