id,vessel_id,block,width,length,height,weight
0, SN2596, D710S,23.0,25.0,inf,51.0
1, SN2611, S140P,23.0,25.0,inf,62.0
2, SN2611, D110C,23.0,25.0,inf,53.0
3, SN2597, F520P,23.0,25.0,inf,84.0
4, SN2611, S130S,23.0,25.0,inf,60.0
5, SN2601, E530C,23.0,25.0,inf,105.0
6, SN2603, S120S,23.0,25.0,inf,64.0
7,,,23.0,25.0,inf,
8,,,23.0,25.0,inf,
9,,,23.0,25.0,inf,
14,,,16.0,16.0,inf,
15,,,16.0,16.0,inf,
17,,,16.0,21.0,inf,
18,,,16.0,21.0,inf,
24,,,17.0,24.0,inf,
25,,,17.0,24.0,inf,
10, SN2614, A420P,16.0,16.0,inf,18.0
11, SN2591, S141P,16.0,16.0,inf,31.0
12, SN2597, D500P,16.0,16.0,inf,5.0
13, SN2603, D191P,16.0,16.0,inf,33.0
16, SN2607, E432P,16.0,21.0,inf,7.0
19, SN2612, E522S,11.0,17.0,inf,13.0
20, SN2598, E350C,17.0,24.0,inf,49.0
21, SN2614, A420S,17.0,24.0,inf,18.0
22, SN2601, T121S,17.0,24.0,inf,74.0
23, SN2458, S16AP,17.0,24.0,inf,56.0
19,,,13.0,17.0,inf,
