id,vessel_id,block,width,length,height,weight
0, SN2591, K140C,16.0,23.0,inf,28.0
1, SN2601, H130S,16.0,23.0,inf,37.0
2, SN2603, E510P,16.0,23.0,inf,49.0
3, SN2590, E520P,16.0,23.0,inf,34.0
4, SN2603, H130P,16.0,23.0,inf,33.0
5, SN2603, D371S,16.0,23.0,inf,48.0
6, SN2612, M220P,16.0,23.0,inf,32.0
7, SN2597, G140S,16.0,23.0,inf,23.0
8,,,16.0,23.0,inf,
9,,,16.0,23.0,inf,
16,,,19.0,24.0,inf,
17,,,19.0,24.0,inf,
18,,,19.0,24.0,inf,
27,,,23.0,25.0,inf,
28,,,23.0,25.0,inf,
10, SN2614, A220S,19.0,24.0,inf,31.0
11, SN2602, T350P,19.0,24.0,inf,33.0
12, SN2611, T320S,19.0,24.0,inf,46.0
13, SN2591, A221P,19.0,24.0,inf,46.0
14, SN2627, B180P,19.0,24.0,inf,47.0
15, SN2601, B110S,19.0,24.0,inf,67.0
19, SN2597, E540C,23.0,25.0,inf,84.0
20, SN2611, S160P,23.0,25.0,inf,57.0
21, SN2602, E530C,23.0,25.0,inf,102.0
22, SN2611, S150P,23.0,25.0,inf,59.0
23, SN2597, D140C,23.0,25.0,inf,55.0
24, SN2597, F520S,23.0,25.0,inf,71.0
25, SN2611, E530C,23.0,25.0,inf,102.0
26, SN2601, E530C,23.0,25.0,inf,105.0
