id,vessel_id,block,width,length,height,weight
0, SN2601, D510S,16.0,25.0,inf,36.0
1, SN2614, F631P,12.0,16.0,inf,24.0
2, SN2590, E520S,16.0,25.0,inf,30.0
3, SN2612, H132P,16.0,25.0,inf,50.0
4, SN2463, E220S,16.0,25.0,inf,35.0
5, SN2456, A12DS,11.0,16.0,inf,5.0
6, SN2615, M410P,16.0,25.0,inf,42.0
7, SN2591, S151S,16.0,25.0,inf,38.0
8, SN2603, D710S,16.0,25.0,inf,7.0
9, SN2601, D311S,16.0,25.0,inf,51.0
10, SN2614, F421P,11.0,16.0,inf,6.0
11, SN2615, S141S,16.0,25.0,inf,31.0
12, SN2456, E242C,11.0,16.0,inf,3.0
13, SN2615, E511S,12.0,16.0,inf,17.0
14, SN2601, D131P,16.0,25.0,inf,38.0
15, SN2612, T531P,11.0,16.0,inf,6.0
16, SN2598, D311S,16.0,25.0,inf,53.0
17,,,16.0,25.0,inf,
18,,,16.0,25.0,inf,
19,,,16.0,25.0,inf,
1,,,13.0,16.0,inf,
5,,,14.0,16.0,inf,
10,,,14.0,16.0,inf,
12,,,14.0,16.0,inf,
13,,,13.0,16.0,inf,
15,,,14.0,16.0,inf,
