id,vessel_id,block,width,length,height,weight
0, SN2614, A420P,15.5,21.0,5.8,18.0
1, SN2457, D293S,15.5,21.0,5.8,8.0
2, SN2463, E421P,15.5,21.0,5.8,39.0
3, SN2602, D211S,15.5,21.0,5.8,43.0
4, SN2611, D371S,15.5,21.0,5.8,48.0
5, SN2454, H220P,15.5,21.0,5.8,26.0
6, SN2455, M920S,15.5,21.0,5.8,17.0
7, SN2591, E420S,15.5,21.0,5.8,43.0
8, SN2612, S16AP,15.5,21.0,5.8,21.0
9, SN2457, A313S,15.5,21.0,5.8,18.0
10, SN2590, E540S,15.5,21.0,5.8,33.0
11, SN2599, E11BP,15.5,21.0,5.8,11.0
12, SN2601, D35AP,15.5,21.0,5.8,17.0
13, SN2590, E540P,15.5,21.0,5.8,33.0
14, SN2601, T310S,15.5,21.0,5.8,73.0
15, SN2463, H11AS,15.5,21.0,5.8,15.0
16, SN2607, D620S,15.5,21.0,5.8,23.0
17, SN2603, D350P,15.5,21.0,5.8,24.0
18, SN2611, D401S,15.5,21.0,5.8,37.0
19, SN2591, D360S,15.5,21.0,5.8,35.0
20, SN2601, T720P,15.5,21.0,5.8,14.0
21, SN2456, D293S,15.5,21.0,5.8,8.0
22, SN2602, F210P,15.5,21.0,5.8,8.0
23, SN2598, D620S,15.5,21.0,5.8,16.0
24, SN2601, D131S,15.5,21.0,5.8,38.0
25, SN2611, D500S,15.5,21.0,5.8,4.0
26, SN2614, F623S,15.5,21.0,5.8,5.0
27, SN2614, S610P,15.5,21.0,5.8,2.0
28, SN2456, D193P,15.5,21.0,5.8,7.0
29, SN2602, T150C,15.5,21.0,5.8,58.0
30, SN2614, S720S,15.5,21.0,5.8,25.0
31, SN2611, E230P,15.5,21.0,5.8,28.0
32, SN2611, D310P,15.5,21.0,5.8,32.0
33, SN2608, E116P,15.5,21.0,5.8,9.0
34, SN2611, T120P,15.5,21.0,5.8,44.0
35, SN2603, E310S,15.5,21.0,5.8,25.0
36, SN2598, F421S,15.5,21.0,5.8,22.0
37, SN2615, M220P,15.5,21.0,5.8,25.0
38, SN2615, E140C,15.5,21.0,5.8,4.0
39, SN2597, D310P,15.5,21.0,5.8,34.0
40, SN2601, D620S,15.5,21.0,5.8,24.0
41,,,15.5,21.0,5.8,
42,,,15.5,21.0,5.8,
43,,,15.5,21.0,5.8,
44,,,15.5,21.0,5.8,
45,,,15.5,21.0,5.8,
46,,,15.5,21.0,5.8,
47,,,15.5,21.0,5.8,
48,,,15.5,21.0,5.8,
49,,,15.5,21.0,5.8,
