id,vessel_id,block,width,length,height,weight
0, SN2452, S430P,23.0,25.0,inf,35.0
1, SN2598, E510S,23.0,25.0,inf,106.0
2, SN2457, B131S,23.0,25.0,inf,75.0
3, SN2602, D140C,23.0,25.0,inf,57.0
4, SN2601, S140P,23.0,25.0,inf,59.0
5, SN2601, E540C,23.0,25.0,inf,83.0
6, SN2611, S160S,23.0,25.0,inf,57.0
7, SN2452, S430S,23.0,25.0,inf,35.0
8,,,23.0,25.0,inf,
9,,,23.0,25.0,inf,
14,,,16.0,16.0,inf,
15,,,16.0,16.0,inf,
17,,,16.0,21.0,inf,
18,,,16.0,21.0,inf,
24,,,17.0,24.0,inf,
25,,,17.0,24.0,inf,
10, SN2612, E330P,16.0,16.0,inf,34.0
11, SN2614, S610P,16.0,16.0,inf,2.0
12, SN2598, D521S,16.0,16.0,inf,6.0
13, SN2614, S820S,16.0,16.0,inf,34.0
16, SN2455, F520S,16.0,21.0,inf,24.0
19, SN2457, E413P,17.0,24.0,inf,24.0
20, SN2405, D640S,17.0,24.0,inf,18.0
21, SN2611, D171S,17.0,24.0,inf,45.0
22, SN2602, F420P,17.0,24.0,inf,42.0
23, SN2614, Y900C,11.0,17.0,inf,44.0
23,,,13.0,17.0,inf,
