id,vessel_id,block,width,length,height,weight
0, SN2611, D710S,16.0,25.0,inf,7.0
1, SN2612, M210S,16.0,25.0,inf,55.0
2, SN2602, D740S,16.0,25.0,inf,49.0
3, SN2591, E310P,16.0,25.0,inf,42.0
4, SN2601, D41AP,16.0,25.0,inf,17.0
5, SN2612, S16AP,16.0,25.0,inf,21.0
6, SN2602, E520P,16.0,25.0,inf,74.0
7, SN2455, S100S,16.0,25.0,inf,42.0
8, SN2615, S350S,16.0,25.0,inf,16.0
9, SN2598, B151P,16.0,25.0,inf,77.0
10, SN2591, S151P,16.0,25.0,inf,38.0
11, SN2455, A220P,16.0,25.0,inf,38.0
12, SN2611, D181S,16.0,25.0,inf,31.0
13, SN2607, S11AS,16.0,25.0,inf,25.0
14, SN2608, E32AS,11.0,16.0,inf,6.0
15, SN2612, E330P,16.0,25.0,inf,34.0
16,,,16.0,25.0,inf,
17,,,16.0,25.0,inf,
18,,,16.0,25.0,inf,
19,,,16.0,25.0,inf,
14,,,14.0,16.0,inf,
