id,vessel_id,block,width,length,height,weight
0, SN2598, E370C,22.0,25.0,inf,22.0
1, SN2627, A220P,22.0,25.0,inf,30.0
2, SN2601, H140P,22.0,25.0,inf,34.0
3, SN2603, D770S,11.0,22.0,inf,7.0
4, SN2611, T350P,22.0,25.0,inf,33.0
5, SN2598, H150S,22.0,25.0,inf,14.0
6, SN2601, E520P,22.0,25.0,inf,73.0
7, SN2604, D730S,22.0,25.0,inf,33.0
8, SN2612, B181S,22.0,25.0,inf,27.0
9, SN2611, B120S,22.0,25.0,inf,66.0
10, SN2452, E670C,22.0,25.0,inf,64.0
11, SN2598, D311S,22.0,25.0,inf,53.0
12, SN2611, D391P,22.0,25.0,inf,36.0
13, SN2456, E511S,13.0,22.0,inf,19.0
14, SN2614, S400S,22.0,25.0,inf,17.0
15, SN2627, E340P,22.0,25.0,inf,23.0
16, SN2615, E410S,22.0,25.0,inf,42.0
17, SN2614, F622P,12.0,22.0,inf,11.0
18, SN2454, F310S,22.0,25.0,inf,29.0
19, SN2627, E470P,11.0,22.0,inf,4.0
20, SN2602, D130C,22.0,25.0,inf,48.0
21, SN2601, D331S,22.0,25.0,inf,39.0
22, SN2607, M110P,22.0,25.0,inf,83.0
23, SN2455, S230S,22.0,25.0,inf,23.0
24, SN2607, E431C,22.0,25.0,inf,11.0
25, SN2591, A221P,22.0,25.0,inf,46.0
26, SN2585, A110S,11.0,22.0,inf,25.0
27, SN2611, D130C,22.0,25.0,inf,48.0
28, SN2615, E130C,22.0,25.0,inf,3.0
29, SN2607, A211P,22.0,25.0,inf,113.0
30, SN2627, E310S,22.0,25.0,inf,37.0
31, SN2453, H200S,22.0,25.0,inf,66.0
32, SN2602, D370S,22.0,25.0,inf,32.0
33, SN2627, H120P,22.0,25.0,inf,16.0
34, SN2601, B141S,22.0,25.0,inf,102.0
35, SN2603, F423P,11.0,22.0,inf,10.0
36, SN2611, M110P,22.0,25.0,inf,84.0
37, SN2611, B200S,22.0,25.0,inf,33.0
38, SN2455, E510P,22.0,25.0,inf,54.0
39, SN2455, D290S,22.0,25.0,inf,56.0
40, SN2603, D360S,22.0,25.0,inf,23.0
41, SN2607, E151C,12.0,22.0,inf,32.0
42, SN2598, E310S,22.0,25.0,inf,26.0
43, SN2456, E341S,13.0,22.0,inf,32.0
44, SN2601, T720S,22.0,25.0,inf,14.0
45, SN2627, F411P,22.0,25.0,inf,19.0
46, SN2603, B200S,22.0,25.0,inf,33.0
47, SN2598, M310P,22.0,25.0,inf,65.0
48, SN2598, T110S,22.0,25.0,inf,94.0
49, SN2627, E420P,22.0,25.0,inf,69.0
50, SN2463, E51AP,22.0,25.0,inf,16.0
51, SN2612, M210P,22.0,25.0,inf,54.0
52, SN2590, E510P,22.0,25.0,inf,38.0
53, SN2612, E330P,22.0,25.0,inf,34.0
54, SN2601, M900P,11.0,22.0,inf,1.0
55, SN2602, F310S,22.0,25.0,inf,9.0
56, SN2612, E120S,12.0,22.0,inf,1.0
57, SN2607, M120S,22.0,25.0,inf,58.0
58, SN2607, E110P,22.0,25.0,inf,27.0
59, SN2597, F420S,22.0,25.0,inf,46.0
60, SN2602, D610S,11.0,22.0,inf,10.0
61, SN2615, E53AS,22.0,25.0,inf,25.0
62, SN2598, B140S,22.0,25.0,inf,53.0
63, SN2601, M220S,22.0,25.0,inf,34.0
64, SN2627, B191S,22.0,25.0,inf,34.0
65, SN2597, D370S,22.0,25.0,inf,35.0
66, SN2601, B141P,22.0,25.0,inf,111.0
67, SN2603, D530S,22.0,25.0,inf,16.0
68,,,22.0,25.0,inf,
69,,,22.0,25.0,inf,
70,,,22.0,25.0,inf,
71,,,22.0,25.0,inf,
72,,,22.0,25.0,inf,
73,,,22.0,25.0,inf,
74,,,22.0,25.0,inf,
75,,,22.0,25.0,inf,
76,,,22.0,25.0,inf,
77,,,22.0,25.0,inf,
78,,,22.0,25.0,inf,
79,,,22.0,25.0,inf,
80,,,22.0,25.0,inf,
81,,,22.0,25.0,inf,
82,,,22.0,25.0,inf,
83,,,22.0,25.0,inf,
3,,,14.0,22.0,inf,
13,,,12.0,22.0,inf,
17,,,13.0,22.0,inf,
19,,,14.0,22.0,inf,
26,,,14.0,22.0,inf,
35,,,14.0,22.0,inf,
41,,,13.0,22.0,inf,
43,,,12.0,22.0,inf,
54,,,14.0,22.0,inf,
56,,,13.0,22.0,inf,
60,,,14.0,22.0,inf,
