id,vessel_id,block,width,length,height,weight
0, SN2598, E310S,16.0,25.0,inf,26.0
1, SN2456, H121S,16.0,25.0,inf,36.0
2, SN2615, E420S,16.0,25.0,inf,43.0
3, SN2590, Y900C,11.0,16.0,inf,44.0
4, SN2603, T120P,16.0,25.0,inf,44.0
5, SN2611, B201P,16.0,25.0,inf,52.0
6, SN2611, D161S,16.0,25.0,inf,34.0
7, SN2455, M410P,16.0,25.0,inf,46.0
8, SN2614, F728P,11.0,16.0,inf,13.0
9, SN2454, M920P,12.0,16.0,inf,17.0
10, SN2602, D370P,16.0,25.0,inf,32.0
11, SN2611, D310P,16.0,25.0,inf,32.0
12, SN2607, M110S,16.0,25.0,inf,80.0
13, SN2615, S08BP,16.0,25.0,inf,22.0
14,,,16.0,25.0,inf,
15,,,16.0,25.0,inf,
16,,,16.0,25.0,inf,
17,,,16.0,25.0,inf,
18,,,16.0,25.0,inf,
19,,,16.0,25.0,inf,
3,,,14.0,16.0,inf,
8,,,14.0,16.0,inf,
9,,,13.0,16.0,inf,
