vessel_id,block,length,width,height,weight,location
 SN2454, S621S,17.0,11.0,2.5,38.0,사내
 SN2453, S180P,29.0,18.0,5.4,38.0,사내
 SN2611, D211S,20.0,11.0,1.9,43.0,사내
 SN2602, D180C,20.0,16.0,2.7,45.0,사내
 SN2452, E670C,21.0,11.0,5.2,64.0,사내
 SN2453, S400S,20.0,18.0,5.2,76.0,사내
 SN2601, T320S,18.0,16.0,2.9,42.0,사내
 SN2612, E421P,11.0,10.0,1.5,11.0,사내
 SN2614, S610P,15.0,11.0,4.0,2.0,사내
 SN2611, D120C,20.0,16.0,2.7,47.0,사내
 SN2615, M120S,11.0,11.0,4.4,24.0,사내
 SN2601, E230P,17.0,13.0,4.3,28.0,사내
 SN2456, A12CP,13.0,11.0,2.6,5.0,사내
 SN2603, T350P,17.0,16.0,2.8,33.0,사내
 SN2598, B140S,17.0,17.0,3.1,53.0,사내
 SN2598, S141P,16.0,16.0,2.6,78.0,사내
 SN2597, D140C,21.0,20.0,1.9,55.0,사내
 SN2603, D161P,15.0,11.0,1.9,34.0,사내
 SN2591, E310P,17.0,15.0,4.9,42.0,사내
 SN2591, S151P,15.0,13.0,2.3,38.0,사내
 SN2598, S112P,21.0,11.0,3.8,23.0,사내
