vessel_id,block,length,width,height,weight,location
 SN2602, F310P,15.0,12.0,8.2,9.0,성동
 SN2627, E632S,19.0,11.0,5.3,29.0,오비1
 SN2611, D110C,20.0,20.0,3.5,53.0,덕곡1
 SN2458, S16AS,21.0,11.0,1.8,56.0,신한내
 SN2454, Y900C,13.0,11.0,2.8,64.0,성동
 SN2456, E512P,19.0,11.0,2.0,17.0,덕곡2
 SN2607, M310P,23.0,18.0,3.6,69.0,성동
 SN2601, D311S,20.0,14.0,4.9,51.0,덕곡2
 SN2454, F620S,18.0,11.0,2.7,21.0,봉암8
 SN2455, F310P,16.0,13.0,7.8,24.0,성동
 SN2612, S14AS,21.0,11.0,2.7,22.0,한내
 SN2611, S110P,22.0,21.0,8.3,62.0,덕곡1
 SN2590, F210C,18.0,16.0,5.2,19.0,성동
 SN2612, E330P,15.0,15.0,5.4,34.0,봉암9
 SN2611, T510S,11.0,6.0,2.7,7.0,봉암8
 SN2591, E420S,18.0,15.0,5.5,43.0,봉암8
 SN2455, E712S,11.0,3.0,2.6,2.0,한내
