vessel_id,block,length,width,height,weight,location
 SN2611, F131P,11.0,11.0,3.1,13.0,사내
 SN2602, D390P,15.0,13.0,4.2,24.0,사내
 SN2611, T351S,16.0,16.0,2.7,51.0,사내
 SN2615, E55AC,11.0,9.0,5.2,13.0,사내
 SN2615, E54YS,15.0,11.0,1.1,18.0,사내
 SN2615, E460C,11.0,11.0,5.4,18.0,사내
 SN2627, E530P,14.0,14.0,6.9,37.0,사내
 SN2591, E420S,18.0,15.0,5.5,43.0,사내
 SN2597, D360P,16.0,15.0,4.9,27.0,사내
 SN2597, D390P,15.0,14.0,4.4,24.0,사내
 SN2627, E420S,20.0,18.0,7.1,59.0,사내
 SN2598, B111S,21.0,17.0,3.1,127.0,사내
 SN2627, A220P,18.0,11.0,3.2,30.0,사내
 SN2627, S093P,12.0,11.0,2.5,17.0,사내
 SN2603, T320P,18.0,17.0,2.9,48.0,사내
 SN2627, E340S,16.0,13.0,6.7,23.0,사내
 SN2590, E540S,15.0,14.0,3.4,33.0,사내
 SN2597, F520P,20.0,20.0,7.2,84.0,사내
