vessel_id,block,length,width,height,weight,location
 SN2603, D840S,11.0,8.0,2.7,7.0,덕곡2
 SN2454, Y900C,13.0,11.0,2.8,64.0,한내
 SN2611, T320S,18.0,16.0,2.9,46.0,덕곡1
 SN2611, B201S,15.0,11.0,3.2,44.0,OFD
 SN2456, D193P,11.0,9.0,2.3,7.0,오비1
 SN2453, E710S,24.0,13.0,6.6,88.0,한내
 SN2615, E52AS,11.0,9.0,1.7,5.0,한내
 SN2598, D712S,19.0,11.0,1.0,14.0,봉암8
 SN2598, S131P,16.0,16.0,2.6,81.0,성동
 SN2607, E233P,11.0,10.0,4.1,18.0,성동
 SN2611, D720S,13.0,11.0,3.1,25.0,한내
 SN2615, M220P,11.0,11.0,4.1,25.0,성동
 SN2614, F421P,11.0,10.0,2.8,6.0,오비3
 SN2603, F331S,11.0,11.0,4.0,15.0,신한내
 SN2612, E532P,11.0,4.0,1.7,3.0,한내
 SN2627, S391P,17.0,13.0,2.6,58.0,봉암9
 SN2611, D161S,15.0,11.0,1.9,34.0,신한내
 SN2612, E331P,16.0,11.0,4.1,20.0,봉암9
