vessel_id,block,length,width,height,weight,location
 SN2603, D201P,18.0,11.0,1.9,37.0,봉암8
 SN2590, A420P,15.0,11.0,5.1,18.0,봉암8
 SN2602, D770S,11.0,8.0,3.7,8.0,한내
 SN2611, F521P,16.0,11.0,2.8,11.0,한내
 SN2456, E231P,18.0,11.0,5.4,40.0,한내
 SN2454, S621S,17.0,11.0,2.5,38.0,한내
 SN2611, D211S,20.0,11.0,1.9,43.0,덕곡2
 SN2614, F631P,12.0,12.0,4.0,24.0,한내
 SN2614, S380S,15.0,14.0,3.1,19.0,성동
 SN2611, T350P,17.0,16.0,2.8,33.0,덕곡1
 SN2614, E571P,13.0,11.0,1.2,9.0,한내
 SN2615, E64AC,12.0,11.0,1.9,6.0,봉암8
 SN2598, A110P,11.0,8.0,11.5,26.0,성동
 SN2611, F311S,15.0,11.0,5.3,25.0,OFD
 SN2614, S180P,17.0,12.0,4.5,15.0,한내
 SN2598, S121P,20.0,16.0,2.6,98.0,신한내
 SN2455, E650C,16.0,13.0,5.2,47.0,봉암8
 SN2598, F421P,14.0,11.0,4.8,22.0,OFD
 SN2601, D712S,15.0,11.0,4.4,17.0,신한내
 SN2616, E312P,11.0,10.0,2.0,5.0,봉암9
 SN2602, D140C,20.0,20.0,1.9,57.0,덕곡1
 SN2612, M220P,16.0,12.0,3.6,32.0,성동
