vessel_id,block,length,width,height,weight,location
 SN2591, B160S,14.0,13.0,2.5,26.0,신한내
 SN2611, D620S,13.0,11.0,5.8,17.0,덕곡1
 SN2456, E310P,15.0,14.0,5.6,40.0,신한내
 SN2597, G140S,14.0,11.0,4.7,23.0,성동
 SN2455, C390S,20.0,11.0,0.7,11.0,한내
 SN2602, D390S,15.0,13.0,4.2,23.0,봉암9
 SN2602, T150C,20.0,15.0,2.8,58.0,봉암9
 SN2601, D620S,15.0,12.0,2.2,24.0,한내
 SN2627, S101P,20.0,11.0,2.5,41.0,오비1
 SN2591, S161P,15.0,13.0,3.1,37.0,봉암9
 SN2597, Y730C,12.0,12.0,4.0,7.0,덕곡2
 SN2603, D181P,16.0,11.0,1.9,30.0,한내
 SN2597, G510P,11.0,5.0,1.6,2.0,봉암9
 SN2456, D292S,13.0,11.0,2.0,7.0,봉암8
