vessel_id,block,length,width,height,weight,location
 SN2611, D360P,15.0,14.0,4.9,23.0,덕곡2
 SN2463, E423P,11.0,11.0,1.3,10.0,봉암9
 SN2455, A220P,18.0,11.0,3.8,38.0,덕곡2
 SN2598, E420S,23.0,22.0,5.9,139.0,덕곡1
 SN2615, E420S,18.0,15.0,5.5,43.0,봉암9
 SN2454, H220P,17.0,11.0,4.6,26.0,오비1
 SN2608, E22AS,11.0,10.0,4.7,10.0,신한내
 SN2603, D191S,15.0,11.0,1.9,31.0,봉암8
 SN2627, H310P,18.0,11.0,2.6,36.0,봉암8
 SN2463, E51AS,14.0,11.0,2.0,15.0,한내
 SN2598, T321P,19.0,15.0,3.1,85.0,봉암8
 SN2597, D191S,15.0,11.0,1.9,33.0,봉암8
 SN2601, B141S,21.0,16.0,3.2,102.0,성동
 SN2591, E353C,11.0,8.0,2.0,3.0,봉암9
 SN2603, D540S,11.0,5.0,2.2,2.0,덕곡2
