id,vessel_id,block,width,length,height,weight
0, SN2457, B131P,23.0,25.0,inf,83.0
1, SN2452, S430S,23.0,25.0,inf,35.0
2, SN2601, E530C,23.0,25.0,inf,105.0
3, SN2596, D710S,23.0,25.0,inf,51.0
4, SN2611, S140P,23.0,25.0,inf,62.0
5, SN2602, D210C,23.0,25.0,inf,52.0
6, SN2597, F520S,23.0,25.0,inf,71.0
7,,,23.0,25.0,inf,
8,,,23.0,25.0,inf,
9,,,23.0,25.0,inf,
14,,,16.0,16.0,inf,
15,,,16.0,16.0,inf,
17,,,16.0,21.0,inf,
18,,,16.0,21.0,inf,
24,,,17.0,24.0,inf,
25,,,17.0,24.0,inf,
10, SN2598, F421P,16.0,16.0,inf,22.0
11, SN2591, S141P,16.0,16.0,inf,31.0
12, SN2615, D550S,16.0,16.0,inf,8.0
13, SN2590, F730P,16.0,16.0,inf,25.0
16, SN2456, D194S,16.0,21.0,inf,8.0
19, SN2611, D181S,17.0,24.0,inf,31.0
20, SN2603, D620S,17.0,24.0,inf,46.0
21, SN2454, S621P,17.0,24.0,inf,38.0
22, SN2456, D192P,11.0,17.0,inf,7.0
23, SN2611, B140S,17.0,24.0,inf,69.0
22,,,13.0,17.0,inf,
