id,vessel_id,block,width,length,height,weight
0, SN2602, D410P,15.5,21.0,5.8,37.0
1, SN2454, Y900C,15.5,21.0,5.8,64.0
2, SN2611, T120P,15.5,21.0,5.8,44.0
3, SN2611, F522P,15.5,21.0,5.8,15.0
4, SN2457, E412S,15.5,21.0,5.8,8.0
5, SN2615, S161P,15.5,21.0,5.8,37.0
6, SN2454, F710P,15.5,21.0,5.8,20.0
7, SN2603, D171P,15.5,21.0,5.8,46.0
8, SN2455, A120C,15.5,21.0,5.8,32.0
9, SN2598, F424S,15.5,21.0,5.8,7.0
10, SN2608, E114P,15.5,21.0,5.8,19.0
11, SN2616, E42AS,15.5,21.0,5.8,10.0
12, SN2591, S151S,15.5,21.0,5.8,38.0
13, SN2627, A220P,15.5,21.0,5.8,30.0
14, SN2603, D320P,15.5,21.0,5.8,25.0
15, SN2611, D340P,15.5,21.0,5.8,31.0
16, SN2603, D371P,15.5,21.0,5.8,48.0
17, SN2601, T720P,15.5,21.0,5.8,14.0
18, SN2616, E43AP,15.5,21.0,5.8,7.0
19, SN2615, M220P,15.5,21.0,5.8,25.0
20, SN2463, B11AP,15.5,21.0,5.8,33.0
21, SN2601, D111P,15.5,21.0,5.8,45.0
22, SN2597, Y540P,15.5,21.0,5.8,22.0
23, SN2614, A420S,15.5,21.0,5.8,18.0
24, SN2591, S151P,15.5,21.0,5.8,38.0
25, SN2607, E250C,15.5,21.0,5.8,39.0
26, SN2598, E230P,15.5,21.0,5.8,27.0
27, SN2611, B201S,15.5,21.0,5.8,44.0
28, SN2603, F421S,15.5,21.0,5.8,20.0
29, SN2615, E130C,15.5,21.0,5.8,3.0
30, SN2612, M210P,15.5,21.0,5.8,54.0
31, SN2598, D722S,15.5,21.0,5.8,15.0
32, SN2613, D370C,15.5,21.0,5.8,20.0
33, SN2627, D180S,15.5,21.0,5.8,46.0
34, SN2463, D29AP,15.5,21.0,5.8,6.0
35, SN2611, D350S,15.5,21.0,5.8,24.0
36, SN2627, B191P,15.5,21.0,5.8,41.0
37, SN2612, E31AP,15.5,21.0,5.8,18.0
38, SN2463, E421P,15.5,21.0,5.8,39.0
39, SN2598, M900S,15.5,21.0,5.8,2.0
40, SN2598, S122S,15.5,21.0,5.8,22.0
41,,,15.5,21.0,5.8,
42,,,15.5,21.0,5.8,
43,,,15.5,21.0,5.8,
44,,,15.5,21.0,5.8,
45,,,15.5,21.0,5.8,
46,,,15.5,21.0,5.8,
47,,,15.5,21.0,5.8,
48,,,15.5,21.0,5.8,
49,,,15.5,21.0,5.8,
