id,vessel_id,block,width,length,height,weight
0, SN2601, E380C,14.0,25.0,inf,7.0
1, SN2453, H320P,14.0,25.0,inf,23.0
2, SN2614, S080S,14.0,25.0,inf,16.0
3, SN2612, E122P,11.0,14.0,inf,7.0
4, SN2611, D211S,14.0,25.0,inf,43.0
5, SN2612, E511P,14.0,25.0,inf,20.0
6, SN2616, E43AS,11.0,14.0,inf,7.0
7, SN2603, D380S,14.0,25.0,inf,25.0
8, SN2616, E33AP,11.0,14.0,inf,13.0
9, SN2457, E413P,14.0,25.0,inf,24.0
10, SN2615, M220S,11.0,14.0,inf,25.0
11, SN2601, D41AP,14.0,25.0,inf,17.0
12, SN2611, D161S,14.0,25.0,inf,34.0
13, SN2616, E322S,14.0,25.0,inf,27.0
14, SN2590, E510S,14.0,25.0,inf,31.0
15, SN2456, D191S,11.0,14.0,inf,7.0
16, SN2590, S200S,14.0,25.0,inf,19.0
17, SN2591, D160S,12.0,14.0,inf,18.0
18, SN2611, D540S,11.0,14.0,inf,2.0
19, SN2591, B160P,14.0,25.0,inf,26.0
20, SN2607, S11AP,14.0,25.0,inf,25.0
21, SN2456, E210P,14.0,25.0,inf,33.0
22, SN2603, T510S,11.0,14.0,inf,7.0
23, SN2463, E423P,11.0,14.0,inf,10.0
24, SN2602, D380S,14.0,25.0,inf,25.0
25, SN2455, F120C,11.0,14.0,inf,4.0
26, SN2615, A421S,11.0,14.0,inf,8.0
27, SN2456, D392P,14.0,25.0,inf,10.0
28, SN2457, E110S,14.0,25.0,inf,18.0
29, SN2607, M210P,14.0,25.0,inf,54.0
30, SN2615, M110S,13.0,14.0,inf,39.0
31, SN2598, S112P,14.0,25.0,inf,23.0
32, SN2454, F310P,14.0,25.0,inf,24.0
33, SN2453, S630P,14.0,25.0,inf,19.0
34, SN2615, F32CC,11.0,14.0,inf,11.0
35, SN2612, E512P,11.0,14.0,inf,13.0
36, SN2456, E512S,14.0,25.0,inf,19.0
37, SN2603, H140P,14.0,25.0,inf,33.0
38, SN2597, D211S,14.0,25.0,inf,46.0
39, SN2455, F640S,14.0,25.0,inf,15.0
40, SN2611, D191S,14.0,25.0,inf,31.0
41, SN2627, E410S,14.0,25.0,inf,34.0
42, SN2627, S090P,14.0,25.0,inf,26.0
43, SN2614, A410S,12.0,14.0,inf,11.0
44, SN2603, T520S,11.0,14.0,inf,3.0
45, SN2591, B160S,14.0,25.0,inf,26.0
46, SN2456, D391S,14.0,25.0,inf,18.0
47, SN2611, D201P,14.0,25.0,inf,37.0
48,,,14.0,25.0,inf,
49,,,14.0,25.0,inf,
50,,,14.0,25.0,inf,
51,,,14.0,25.0,inf,
52,,,14.0,25.0,inf,
53,,,14.0,25.0,inf,
54,,,14.0,25.0,inf,
55,,,14.0,25.0,inf,
56,,,14.0,25.0,inf,
57,,,14.0,25.0,inf,
58,,,14.0,25.0,inf,
59,,,14.0,25.0,inf,
60,,,14.0,25.0,inf,
61,,,14.0,25.0,inf,
62,,,14.0,25.0,inf,
63,,,14.0,25.0,inf,
64,,,14.0,25.0,inf,
65,,,14.0,25.0,inf,
66,,,14.0,25.0,inf,
67,,,14.0,25.0,inf,
68,,,14.0,25.0,inf,
3,,,14.0,14.0,inf,
6,,,14.0,14.0,inf,
8,,,14.0,14.0,inf,
10,,,14.0,14.0,inf,
15,,,14.0,14.0,inf,
17,,,13.0,14.0,inf,
18,,,14.0,14.0,inf,
22,,,14.0,14.0,inf,
23,,,14.0,14.0,inf,
25,,,14.0,14.0,inf,
26,,,14.0,14.0,inf,
30,,,12.0,14.0,inf,
34,,,14.0,14.0,inf,
35,,,14.0,14.0,inf,
43,,,13.0,14.0,inf,
44,,,14.0,14.0,inf,
