length,width,height,count,location
11.0,5.0,1000.0,1,HSG¼ºµ¿
17.0,6.0,1000.0,1,HSG¼ºµ¿
14.0,11.0,1000.0,1,´ö°î1
12.0,11.0,5.0,1,´ö°î2
13.0,10.0,5.0,1,´ö°î2
17.0,9.0,5.0,1,´ö°î2
18.0,14.0,5.8,1,ºÀ¾Ï8
20.0,8.0,5.8,1,ºÀ¾Ï8
12.0,7.0,5.8,1,ºÀ¾Ï9
15.0,14.0,5.8,1,ºÀ¾Ï9
16.0,11.0,5.8,1,ºÀ¾Ï9
17.0,9.0,5.8,1,ºÀ¾Ï9
18.0,11.0,5.8,1,ºÀ¾Ï9
19.0,6.0,5.8,1,ºÀ¾Ï9
19.0,10.0,5.8,1,ºÀ¾Ï9
20.0,14.0,5.8,1,ºÀ¾Ï9
13.0,6.0,1000.0,1,½ÅÇÑ³»
22.0,8.0,1000.0,1,½ÅÇÑ³»
23.0,21.0,1000.0,1,½ÅÇÑ³»
16.0,12.0,1000.0,1,¿Àºñ3
