vessel_id,block,length,width,height,weight,location
 SN2463, E51AP,14.0,11.0,2.0,16.0,사내
 SN2590, E520P,15.0,15.0,7.2,34.0,사내
 SN2601, M310P,22.0,18.0,3.4,63.0,사내
 SN2616, E33BS,11.0,11.0,2.6,7.0,사내
 SN2611, D110C,20.0,20.0,3.5,53.0,사내
 SN2603, D131P,16.0,11.0,1.9,36.0,사내
 SN2598, H140P,16.0,11.0,8.2,13.0,사내
 SN2597, D340S,21.0,14.0,4.4,34.0,사내
 SN2598, D321S,16.0,14.0,4.0,41.0,사내
 SN2598, T321P,19.0,15.0,3.1,85.0,사내
 SN2611, E510S,21.0,14.0,5.3,51.0,사내
 SN2457, D291S,11.0,10.0,2.0,4.0,사내
 SN2602, D400P,18.0,13.0,4.2,30.0,사내
 SN2607, M310S,23.0,18.0,3.6,68.0,사내
 SN2454, C820P,20.0,11.0,1.8,9.0,사내
 SN2611, E130P,14.0,11.0,7.8,5.0,사내
 SN2614, S820P,15.0,11.0,2.2,34.0,사내
 SN2590, F300C,11.0,9.0,3.0,10.0,사내
 SN2603, B110S,22.0,16.0,3.2,67.0,사내
 SN2627, E470P,11.0,6.0,2.6,4.0,사내
 SN2602, D370P,20.0,13.0,4.2,32.0,사내
 SN2456, E231P,18.0,11.0,5.4,40.0,사내
