vessel_id,block,length,width,height,weight,location
 SN2607, E541P,11.0,6.0,2.5,5.0,신한내
 SN2599, E11FP,11.0,8.0,3.2,22.0,한내
 SN2455, M510S,19.0,12.0,4.7,58.0,한내
 SN2602, G130S,16.0,11.0,4.3,18.0,한내
 SN2597, D211S,20.0,11.0,1.9,46.0,한내
 SN2601, T520S,11.0,6.0,2.9,3.0,덕곡2
 SN2611, T140S,14.0,14.0,2.9,30.0,봉암9
 SN2599, E11FS,11.0,8.0,3.2,21.0,덕곡2
 SN2612, B181S,15.0,11.0,3.4,27.0,봉암9
 SN2612, S16AP,20.0,11.0,2.7,21.0,봉암8
 SN2615, S190S,17.0,13.0,4.8,18.0,한내
 SN2607, S13AS,21.0,11.0,2.7,24.0,OFD
 SN2598, D722S,18.0,11.0,1.9,15.0,신한내
 SN2599, E11CS,11.0,8.0,3.3,9.0,봉암9
 SN2463, A21CS,11.0,8.0,2.6,6.0,오비1
 SN2601, E230P,17.0,13.0,4.3,28.0,성동
 SN2615, E460C,11.0,11.0,5.4,18.0,OFD
 SN2597, D400P,20.0,14.0,4.4,32.0,덕곡2
 SN2598, M610C,20.0,18.0,3.2,55.0,성동
 SN2614, S600P,15.0,11.0,3.1,14.0,OFD
 SN2603, D730S,19.0,11.0,6.2,19.0,오비3
 SN2591, E44XP,15.0,11.0,2.3,5.0,봉암8
