vessel_id,block,length,width,height,weight,location
 SN2457, E320S,16.0,13.0,5.9,31.0,덕곡1
 SN2591, S151P,15.0,13.0,2.3,38.0,한내
 SN2603, A210S,21.0,18.0,8.0,51.0,신한내
 SN2603, F131P,11.0,11.0,3.1,13.0,한내
 SN2455, F710S,16.0,11.0,2.6,20.0,한내
 SN2455, E580S,11.0,10.0,1.0,10.0,봉암9
 SN2615, S08BP,15.0,11.0,2.8,22.0,한내
 SN2601, E230P,17.0,13.0,4.3,28.0,성동
 SN2611, S140S,21.0,19.0,5.4,61.0,오비1
 SN2611, B201S,15.0,11.0,3.2,44.0,봉암9
 SN2456, A12BP,11.0,6.0,2.6,4.0,신한내
 SN2602, D380P,16.0,13.0,4.2,25.0,봉암9
 SN2612, E151C,12.0,11.0,2.7,31.0,신한내
 SN2611, T140S,14.0,14.0,2.9,30.0,봉암9
 SN2590, E550C,13.0,11.0,7.2,23.0,신한내
 SN2616, E322P,15.0,11.0,3.8,27.0,덕곡2
 SN2590, E530P,16.0,15.0,6.5,33.0,신한내
 SN2615, D550S,11.0,7.0,5.8,8.0,신한내
 SN2603, T110P,15.0,15.0,2.7,71.0,성동
 SN2614, S080S,15.0,12.0,5.6,16.0,신한내
 SN2603, S120S,22.0,19.0,5.4,64.0,오비1
 SN2453, E660C,18.0,17.0,1.9,55.0,성동
 SN2601, D321S,16.0,14.0,4.1,42.0,성동
 SN2598, D351P,16.0,14.0,4.0,39.0,봉암8
