vessel_id,block,length,width,height,weight,location
 SN2598, H150P,15.0,11.0,8.2,14.0,OFD
 SN2455, F640P,14.0,13.0,4.5,15.0,성동
 SN2615, E53AS,16.0,11.0,1.8,25.0,덕곡2
 SN2454, H220S,17.0,13.0,4.6,27.0,성동
 SN2612, E512P,11.0,11.0,3.1,13.0,봉암9
 SN2455, M900S,11.0,8.0,5.8,4.0,오비1
 SN2603, T520S,11.0,6.0,2.9,3.0,한내
 SN2611, E360C,11.0,10.0,1.8,6.0,한내
 SN2591, D160P,12.0,11.0,5.8,19.0,한내
 SN2455, E712S,11.0,3.0,2.6,2.0,신한내
 SN2590, F620S,20.0,13.0,4.9,32.0,한내
 SN2601, T321P,18.0,17.0,2.9,82.0,성동
 SN2614, A410P,12.0,11.0,4.3,11.0,한내
 SN2612, M310S,22.0,18.0,3.5,61.0,신한내
 SN2598, E310P,15.0,14.0,5.1,26.0,봉암8
 SN2602, E540C,24.0,19.0,5.2,99.0,덕곡1
 SN2603, T110P,15.0,15.0,2.7,71.0,성동
 SN2603, D500P,11.0,8.0,2.4,4.0,덕곡2
 SN2598, B221S,15.0,15.0,3.2,74.0,봉암8
 SN2457, B19AP,20.0,11.0,2.3,35.0,봉암9
