vessel_id,block,length,width,height,weight,location
 SN2601, M310S,22.0,18.0,3.4,59.0,사내
 SN2603, B140P,21.0,16.0,3.2,71.0,사내
 SN2456, A12AS,11.0,7.0,2.8,6.0,사내
 SN2612, E120S,12.0,11.0,6.7,1.0,사내
 SN2612, H132S,21.0,11.0,5.4,50.0,사내
 SN2614, F722S,12.0,11.0,1.5,11.0,사내
 SN2601, T120S,16.0,14.0,2.9,41.0,사내
 SN2463, D29AP,12.0,11.0,2.0,6.0,사내
 SN2601, B141P,21.0,16.0,3.2,111.0,사내
 SN2463, H11AP,19.0,11.0,2.6,15.0,사내
 SN2591, D360S,15.0,11.0,5.5,35.0,사내
 SN2598, D321S,16.0,14.0,4.0,41.0,사내
 SN2614, F622S,12.0,11.0,3.6,11.0,사내
 SN2614, S820P,15.0,11.0,2.2,34.0,사내
 SN2602, F220C,18.0,15.0,5.2,29.0,사내
 SN2614, E540S,15.0,14.0,3.4,33.0,사내
 SN2627, E420P,21.0,18.0,7.1,69.0,사내
 SN2602, F530C,21.0,11.0,3.3,25.0,사내
 SN2458, S16AP,21.0,11.0,1.8,56.0,사내
 SN2456, D391S,20.0,11.0,4.8,18.0,사내
 SN2615, S180S,17.0,12.0,4.5,15.0,사내
 SN2611, E440C,21.0,14.0,5.7,79.0,사내
 SN2463, E321P,11.0,11.0,1.2,9.0,사내
