vessel_id,block,length,width,height,weight,location
 SN2457, A312S,11.0,8.0,2.8,11.0,성동
 SN2590, H200P,15.0,11.0,4.5,17.0,성동
 SN2601, E360C,11.0,11.0,1.8,9.0,한내
 SN2603, E380C,19.0,11.0,3.7,14.0,봉암8
 SN2602, F220C,18.0,15.0,5.2,29.0,덕곡1
 SN2627, S131P,23.0,18.0,2.5,106.0,덕곡1
 SN2453, E660C,18.0,17.0,1.9,55.0,신한내
 SN2601, A110P,11.0,6.0,10.5,16.0,오비1
 SN2598, A110P,11.0,8.0,11.5,26.0,한내
 SN2602, G370S,11.0,4.0,1.6,3.0,봉암9
 SN2601, D41AS,20.0,11.0,2.2,17.0,한내
 SN2614, S380P,15.0,14.0,3.1,20.0,덕곡1
 SN2601, D712S,15.0,11.0,4.4,17.0,성동
 SN2607, E523S,12.0,11.0,2.2,14.0,덕곡2
 SN2612, E322S,13.0,11.0,3.1,14.0,신한내
 SN2597, D390P,15.0,14.0,4.4,24.0,봉암9
 SN2454, F710P,16.0,11.0,2.6,20.0,한내
 SN2598, S122P,20.0,11.0,3.8,22.0,봉암9
 SN2615, S141P,15.0,11.0,2.3,31.0,덕곡2
 SN2602, D770S,11.0,8.0,3.7,8.0,봉암8
