vessel_id,block,length,width,height,weight
SN2596,Y390S,11.0,0.0,0.0,3.0
,,18.0,12.0,5.8,1000.0
,,18.0,13.0,5.8,1000.0
,,20.0,12.0,5.8,1000.0
,,20.0,15.0,5.8,1000.0
