id,vessel_id,block,width,length,height,weight
0,SN2455,S420P,22.0,25.0,inf,30.0
1,SN2615,S091S,22.0,25.0,inf,26.0
2,SN2607,M610C,22.0,25.0,inf,56.0
3,SN2463,S101P,22.0,25.0,inf,45.0
4,SN2601,F331S,11.0,22.0,inf,15.0
5,SN2598,D110C,22.0,25.0,inf,65.0
6,SN2598,D500S,11.0,22.0,inf,4.0
7,SN2614,E540S,22.0,25.0,inf,33.0
8,SN2608,S11AS,22.0,25.0,inf,25.0
9,SN2608,H171S,22.0,25.0,inf,47.0
10,SN2608,H172S,22.0,25.0,inf,48.0
11,SN2456,H120P,22.0,25.0,inf,48.0
12,SN2598,D340P,22.0,25.0,inf,34.0
13,SN2601,D310S,22.0,25.0,inf,34.0
14,SN2608,S14AS,22.0,25.0,inf,22.0
15,SN2608,T341P,22.0,25.0,inf,80.0
16,SN2456,B120S,22.0,25.0,inf,50.0
17,SN2456,E540S,22.0,25.0,inf,56.0
18,SN2615,S622P,22.0,25.0,inf,34.0
19,SN2612,S110S,22.0,25.0,inf,62.0
20,SN2612,T120S,22.0,25.0,inf,42.0
21,SN2455,S830P,22.0,25.0,inf,23.0
22,SN2611,F130C,11.0,22.0,inf,4.0
23,SN2603,F220C,22.0,25.0,inf,29.0
24,SN2607,B140S,22.0,25.0,inf,57.0
25,SN2598,D120C,22.0,25.0,inf,51.0
26,SN2601,F440C,22.0,25.0,inf,35.0
27,SN2463,S093S,11.0,22.0,inf,11.0
28,SN2608,H131S,22.0,25.0,inf,44.0
29,SN2612,S150S,22.0,25.0,inf,60.0
30,SN2463,F731S,22.0,25.0,inf,36.0
31,SN2608,B192S,22.0,25.0,inf,13.0
32,SN2634,B111S,22.0,25.0,inf,97.0
33,SN2607,B140P,22.0,25.0,inf,81.0
34,SN2603,D170C,22.0,25.0,inf,57.0
35,SN2463,A221S,22.0,25.0,inf,27.0
36,SN2598,B220S,22.0,25.0,inf,43.0
37,SN2612,B180P,22.0,25.0,inf,23.0
38,SN2603,F420P,22.0,25.0,inf,42.0
39,SN2612,H130P,22.0,25.0,inf,33.0
40,SN2608,S11AP,22.0,25.0,inf,25.0
41,SN2457,E510S,22.0,25.0,inf,46.0
42,SN2638,E11AS,11.0,22.0,inf,24.0
43,SN2634,A212P,22.0,25.0,inf,50.0
44,SN2607,F421P,22.0,25.0,inf,25.0
45,SN2597,D730S,22.0,25.0,inf,24.0
46,SN2591,E470C,22.0,25.0,inf,52.0
47,SN2454,S620P,22.0,25.0,inf,30.0
48,SN2612,D40AP,22.0,25.0,inf,15.0
49,SN2612,B120P,22.0,25.0,inf,68.0
50,SN2599,E512S,11.0,22.0,inf,15.0
51,SN2607,E360C,11.0,22.0,inf,9.0
52,SN2612,S110P,22.0,25.0,inf,62.0
53,SN2454,S210S,22.0,25.0,inf,32.0
54,SN2463,E752S,11.0,22.0,inf,7.0
55,SN2612,B120S,22.0,25.0,inf,66.0
56,SN2457,H330P,22.0,25.0,inf,29.0
57,SN2463,F322S,11.0,22.0,inf,9.0
58,SN2608,M120P,22.0,25.0,inf,66.0
59,SN2456,A110C,12.0,22.0,inf,25.0
60,SN2611,D770S,11.0,22.0,inf,7.0
61,SN2607,M510S,22.0,25.0,inf,77.0
62,SN2454,S630S,22.0,25.0,inf,19.0
63,SN2608,M110P,22.0,25.0,inf,83.0
64,SN2607,D371P,22.0,25.0,inf,51.0
65,SN2608,E240C,22.0,25.0,inf,73.0
66,SN2608,F111S,22.0,25.0,inf,28.0
67,SN2598,T350P,22.0,25.0,inf,46.0
68,SN2616,D350S,22.0,25.0,inf,30.0
69,SN2599,E413S,11.0,22.0,inf,16.0
70,,,22.0,25.0,inf,
71,,,22.0,25.0,inf,
72,,,22.0,25.0,inf,
73,,,22.0,25.0,inf,
74,,,22.0,25.0,inf,
75,,,22.0,25.0,inf,
76,,,22.0,25.0,inf,
77,,,22.0,25.0,inf,
78,,,22.0,25.0,inf,
79,,,22.0,25.0,inf,
80,,,22.0,25.0,inf,
81,,,22.0,25.0,inf,
82,,,22.0,25.0,inf,
83,,,22.0,25.0,inf,
4,,,14.0,22.0,inf,
6,,,14.0,22.0,inf,
22,,,14.0,22.0,inf,
27,,,14.0,22.0,inf,
42,,,14.0,22.0,inf,
50,,,14.0,22.0,inf,
51,,,14.0,22.0,inf,
54,,,14.0,22.0,inf,
57,,,14.0,22.0,inf,
59,,,13.0,22.0,inf,
60,,,14.0,22.0,inf,
69,,,14.0,22.0,inf,
