id,vessel_id,block,width,length,height,weight
0,SN2591,E611S,11.0,16.0,inf,7.0
1,SN2611,G130S,16.0,23.0,inf,18.0
2,SN2612,D341S,16.0,23.0,inf,49.0
3,SN2615,S160S,16.0,23.0,inf,24.0
4,SN2615,M810P,16.0,23.0,inf,33.0
5,SN2463,S101S,16.0,23.0,inf,45.0
6,SN2598,D500P,11.0,16.0,inf,4.0
7,SN2608,T151C,16.0,23.0,inf,94.0
8,,,16.0,23.0,inf,
9,,,16.0,23.0,inf,
17,,,19.0,24.0,inf,
18,,,19.0,24.0,inf,
19,,,23.0,25.0,inf,
20,,,23.0,25.0,inf,
21,,,23.0,25.0,inf,
22,,,23.0,25.0,inf,
23,,,23.0,25.0,inf,
24,,,23.0,25.0,inf,
25,,,23.0,25.0,inf,
26,,,23.0,25.0,inf,
27,,,23.0,25.0,inf,
28,,,23.0,25.0,inf,
29,,,23.0,25.0,inf,
30,,,23.0,25.0,inf,
31,,,23.0,25.0,inf,
32,,,23.0,25.0,inf,
33,,,23.0,25.0,inf,
34,,,23.0,25.0,inf,
35,,,23.0,25.0,inf,
36,,,23.0,25.0,inf,
37,,,23.0,25.0,inf,
38,,,23.0,25.0,inf,
39,,,23.0,25.0,inf,
40,,,23.0,25.0,inf,
41,,,23.0,25.0,inf,
42,,,23.0,25.0,inf,
43,,,23.0,25.0,inf,
44,,,23.0,25.0,inf,
45,,,23.0,25.0,inf,
46,,,23.0,25.0,inf,
47,,,23.0,25.0,inf,
48,,,23.0,25.0,inf,
49,,,23.0,25.0,inf,
50,,,23.0,25.0,inf,
51,,,23.0,25.0,inf,
52,,,23.0,25.0,inf,
53,,,23.0,25.0,inf,
54,,,23.0,25.0,inf,
55,,,23.0,25.0,inf,
56,,,23.0,25.0,inf,
57,,,23.0,25.0,inf,
58,,,23.0,25.0,inf,
59,,,23.0,25.0,inf,
60,,,23.0,25.0,inf,
61,,,23.0,25.0,inf,
62,,,23.0,25.0,inf,
63,,,23.0,25.0,inf,
64,,,23.0,25.0,inf,
65,,,23.0,25.0,inf,
66,,,23.0,25.0,inf,
67,,,23.0,25.0,inf,
68,,,23.0,25.0,inf,
69,,,23.0,25.0,inf,
70,,,23.0,25.0,inf,
71,,,23.0,25.0,inf,
72,,,23.0,25.0,inf,
73,,,23.0,25.0,inf,
74,,,23.0,25.0,inf,
75,,,23.0,25.0,inf,
76,,,23.0,25.0,inf,
77,,,23.0,25.0,inf,
78,,,23.0,25.0,inf,
79,,,23.0,25.0,inf,
80,,,23.0,25.0,inf,
81,,,23.0,25.0,inf,
82,,,23.0,25.0,inf,
83,,,23.0,25.0,inf,
84,,,23.0,25.0,inf,
85,,,23.0,25.0,inf,
86,,,23.0,25.0,inf,
87,,,23.0,25.0,inf,
88,,,23.0,25.0,inf,
89,,,23.0,25.0,inf,
90,,,23.0,25.0,inf,
91,,,23.0,25.0,inf,
92,,,23.0,25.0,inf,
93,,,23.0,25.0,inf,
94,,,23.0,25.0,inf,
95,,,23.0,25.0,inf,
96,,,23.0,25.0,inf,
97,,,23.0,25.0,inf,
98,,,23.0,25.0,inf,
99,,,23.0,25.0,inf,
100,,,23.0,25.0,inf,
101,,,23.0,25.0,inf,
102,,,23.0,25.0,inf,
103,,,23.0,25.0,inf,
104,,,23.0,25.0,inf,
105,,,23.0,25.0,inf,
106,,,23.0,25.0,inf,
107,,,23.0,25.0,inf,
108,,,23.0,25.0,inf,
109,,,23.0,25.0,inf,
110,,,23.0,25.0,inf,
111,,,23.0,25.0,inf,
112,,,23.0,25.0,inf,
113,,,23.0,25.0,inf,
114,,,23.0,25.0,inf,
115,,,23.0,25.0,inf,
116,,,23.0,25.0,inf,
117,,,23.0,25.0,inf,
118,,,23.0,25.0,inf,
10,SN2603,D200C,19.0,24.0,inf,43.0
11,SN2463,B190P,19.0,24.0,inf,3.0
12,SN2463,B181S,19.0,24.0,inf,58.0
13,SN2599,E511S,19.0,24.0,inf,49.0
14,SN2456,B190S,19.0,24.0,inf,1.0
15,SN2634,M310P,19.0,24.0,inf,63.0
16,SN2455,B200C,19.0,24.0,inf,62.0
0,,,12.0,16.0,inf,
6,,,12.0,16.0,inf,
